hs8,tariff_rate,effective_date,list_id
70022050,10%,2018-09-24,List 3
70023100,10%,2018-09-24,List 3
70023200,10%,2018-09-24,List 3
70023900,10%,2018-09-24,List 3
70031200,10%,2018-09-24,List 3
70031900,10%,2018-09-24,List 3
70032000,10%,2018-09-24,List 3
70033000,10%,2018-09-24,List 3
70042010,10%,2018-09-24,List 3
70042020,10%,2018-09-24,List 3
70042050,10%,2018-09-24,List 3
70049005,10%,2018-09-24,List 3
70049010,10%,2018-09-24,List 3
70049015,10%,2018-09-24,List 3
70049020,10%,2018-09-24,List 3
70049025,10%,2018-09-24,List 3
70049030,10%,2018-09-24,List 3
70049040,10%,2018-09-24,List 3
70049050,10%,2018-09-24,List 3
70051040,10%,2018-09-24,List 3
70051080,10%,2018-09-24,List 3
70052110,10%,2018-09-24,List 3
70052120,10%,2018-09-24,List 3
70052904,10%,2018-09-24,List 3
70052908,10%,2018-09-24,List 3
70052914,10%,2018-09-24,List 3
70052918,10%,2018-09-24,List 3
70052925,10%,2018-09-24,List 3
70053000,10%,2018-09-24,List 3
70060010,10%,2018-09-24,List 3
70060020,10%,2018-09-24,List 3
70060040,10%,2018-09-24,List 3
70071100,10%,2018-09-24,List 3
70071900,10%,2018-09-24,List 3
70072110,10%,2018-09-24,List 3
70072150,10%,2018-09-24,List 3
70072900,10%,2018-09-24,List 3
70080000,10%,2018-09-24,List 3
70091000,10%,2018-09-24,List 3
70099110,10%,2018-09-24,List 3
70099150,10%,2018-09-24,List 3
70099210,10%,2018-09-24,List 3
70099250,10%,2018-09-24,List 3
70101000,10%,2018-09-24,List 3
70102020,10%,2018-09-24,List 3
70102030,10%,2018-09-24,List 3
70109005,10%,2018-09-24,List 3
70109020,10%,2018-09-24,List 3
70109030,10%,2018-09-24,List 3
70109050,10%,2018-09-24,List 3
70111010,10%,2018-09-24,List 3
70111050,10%,2018-09-24,List 3
70112010,10%,2018-09-24,List 3
70112045,10%,2018-09-24,List 3
70112085,10%,2018-09-24,List 3
70119000,10%,2018-09-24,List 3
70140010,10%,2018-09-24,List 3
70140020,10%,2018-09-24,List 3
70140030,10%,2018-09-24,List 3
70140050,10%,2018-09-24,List 3
70161000,10%,2018-09-24,List 3
70169010,10%,2018-09-24,List 3
70169050,10%,2018-09-24,List 3
70171030,10%,2018-09-24,List 3
70171060,10%,2018-09-24,List 3
70172000,10%,2018-09-24,List 3
70179010,10%,2018-09-24,List 3
70179050,10%,2018-09-24,List 3
70181010,10%,2018-09-24,List 3
70181020,10%,2018-09-24,List 3
70181050,10%,2018-09-24,List 3
70182000,10%,2018-09-24,List 3
70189050,10%,2018-09-24,List 3
70191100,10%,2018-09-24,List 3
70191200,10%,2018-09-24,List 3
70191905,10%,2018-09-24,List 3
70191915,10%,2018-09-24,List 3
70191924,10%,2018-09-24,List 3
70191928,10%,2018-09-24,List 3
70191970,10%,2018-09-24,List 3
70191990,10%,2018-09-24,List 3
70193100,10%,2018-09-24,List 3
70193200,10%,2018-09-24,List 3
70193910,10%,2018-09-24,List 3
70193950,10%,2018-09-24,List 3
70194005,10%,2018-09-24,List 3
70194015,10%,2018-09-24,List 3
70194030,10%,2018-09-24,List 3
70194040,10%,2018-09-24,List 3
70194070,10%,2018-09-24,List 3
70195110,10%,2018-09-24,List 3
70195190,10%,2018-09-24,List 3
70195230,10%,2018-09-24,List 3
70195240,10%,2018-09-24,List 3
70195270,10%,2018-09-24,List 3
70195290,10%,2018-09-24,List 3
70195930,10%,2018-09-24,List 3
70195940,10%,2018-09-24,List 3
70195970,10%,2018-09-24,List 3
70195990,10%,2018-09-24,List 3
70199010,10%,2018-09-24,List 3
70199050,10%,2018-09-24,List 3
70200030,10%,2018-09-24,List 3
70200040,10%,2018-09-24,List 3
70200060,10%,2018-09-24,List 3
71022110,10%,2018-09-24,List 3
71022130,10%,2018-09-24,List 3
71022140,10%,2018-09-24,List 3
71022900,10%,2018-09-24,List 3
71051000,10%,2018-09-24,List 3
71059000,10%,2018-09-24,List 3
71061000,10%,2018-09-24,List 3
71069110,10%,2018-09-24,List 3
71069150,10%,2018-09-24,List 3
71069210,10%,2018-09-24,List 3
71069250,10%,2018-09-24,List 3
71070000,10%,2018-09-24,List 3
71081100,10%,2018-09-24,List 3
71081210,10%,2018-09-24,List 3
71081250,10%,2018-09-24,List 3
71081310,10%,2018-09-24,List 3
71081355,10%,2018-09-24,List 3
71081370,10%,2018-09-24,List 3
71082000,10%,2018-09-24,List 3
71090000,10%,2018-09-24,List 3
71101100,10%,2018-09-24,List 3
71101900,10%,2018-09-24,List 3
71102100,10%,2018-09-24,List 3
71102900,10%,2018-09-24,List 3
71103100,10%,2018-09-24,List 3
71103900,10%,2018-09-24,List 3
71104100,10%,2018-09-24,List 3
71104900,10%,2018-09-24,List 3
71110000,10%,2018-09-24,List 3
71123000,10%,2018-09-24,List 3
71129100,10%,2018-09-24,List 3
71129200,10%,2018-09-24,List 3
71129900,10%,2018-09-24,List 3
71141110,10%,2018-09-24,List 3
71141120,10%,2018-09-24,List 3
71141130,10%,2018-09-24,List 3
71141140,10%,2018-09-24,List 3
71141145,10%,2018-09-24,List 3
71141150,10%,2018-09-24,List 3
71141160,10%,2018-09-24,List 3
71141170,10%,2018-09-24,List 3
71141900,10%,2018-09-24,List 3
71142000,10%,2018-09-24,List 3
71151000,10%,2018-09-24,List 3
71159005,10%,2018-09-24,List 3
71159030,10%,2018-09-24,List 3
71159040,10%,2018-09-24,List 3
71159060,10%,2018-09-24,List 3
72011000,10%,2018-09-24,List 3
72012000,10%,2018-09-24,List 3
72015030,10%,2018-09-24,List 3
72015060,10%,2018-09-24,List 3
72021110,10%,2018-09-24,List 3
72021150,10%,2018-09-24,List 3
72021910,10%,2018-09-24,List 3
72021950,10%,2018-09-24,List 3
72022110,10%,2018-09-24,List 3
72022150,10%,2018-09-24,List 3
72022175,10%,2018-09-24,List 3
72022190,10%,2018-09-24,List 3
72022900,10%,2018-09-24,List 3
72023000,10%,2018-09-24,List 3
72024100,10%,2018-09-24,List 3
72024910,10%,2018-09-24,List 3
72024950,10%,2018-09-24,List 3
72025000,10%,2018-09-24,List 3
72028000,10%,2018-09-24,List 3
72029100,10%,2018-09-24,List 3
72029200,10%,2018-09-24,List 3
72029910,10%,2018-09-24,List 3
72029920,10%,2018-09-24,List 3
72031000,10%,2018-09-24,List 3
72039000,10%,2018-09-24,List 3
72041000,10%,2018-09-24,List 3
72042100,10%,2018-09-24,List 3
72042900,10%,2018-09-24,List 3
72043000,10%,2018-09-24,List 3
72044100,10%,2018-09-24,List 3
72044900,10%,2018-09-24,List 3
72045000,10%,2018-09-24,List 3
72051000,10%,2018-09-24,List 3
72052100,10%,2018-09-24,List 3
72052900,10%,2018-09-24,List 3
72166100,10%,2018-09-24,List 3
72166900,10%,2018-09-24,List 3
72169100,10%,2018-09-24,List 3
73012010,10%,2018-09-24,List 3
73012050,10%,2018-09-24,List 3
73023000,10%,2018-09-24,List 3
73030000,10%,2018-09-24,List 3
73071100,10%,2018-09-24,List 3
73071930,10%,2018-09-24,List 3
73071990,10%,2018-09-24,List 3
73072110,10%,2018-09-24,List 3
73072150,10%,2018-09-24,List 3
73072210,10%,2018-09-24,List 3
73072250,10%,2018-09-24,List 3
73072300,10%,2018-09-24,List 3
73072900,10%,2018-09-24,List 3
73079110,10%,2018-09-24,List 3
73079130,10%,2018-09-24,List 3
73079150,10%,2018-09-24,List 3
73079230,10%,2018-09-24,List 3
73079290,10%,2018-09-24,List 3
73079330,10%,2018-09-24,List 3
73079360,10%,2018-09-24,List 3
73079390,10%,2018-09-24,List 3
73079910,10%,2018-09-24,List 3
73079930,10%,2018-09-24,List 3
73079950,10%,2018-09-24,List 3
73083010,10%,2018-09-24,List 3
73083050,10%,2018-09-24,List 3
73084000,10%,2018-09-24,List 3
73090000,10%,2018-09-24,List 3
73101000,10%,2018-09-24,List 3
73102100,10%,2018-09-24,List 3
73102900,10%,2018-09-24,List 3
73110000,10%,2018-09-24,List 3
73121005,10%,2018-09-24,List 3
73121010,10%,2018-09-24,List 3
73121020,10%,2018-09-24,List 3
73121030,10%,2018-09-24,List 3
73121050,10%,2018-09-24,List 3
73121060,10%,2018-09-24,List 3
73121070,10%,2018-09-24,List 3
73121080,10%,2018-09-24,List 3
73121090,10%,2018-09-24,List 3
73129000,10%,2018-09-24,List 3
73130000,10%,2018-09-24,List 3
73141210,10%,2018-09-24,List 3
73141220,10%,2018-09-24,List 3
73141230,10%,2018-09-24,List 3
73141260,10%,2018-09-24,List 3
73141290,10%,2018-09-24,List 3
73141410,10%,2018-09-24,List 3
73141420,10%,2018-09-24,List 3
73141430,10%,2018-09-24,List 3
73141460,10%,2018-09-24,List 3
73141490,10%,2018-09-24,List 3
73141901,10%,2018-09-24,List 3
73142000,10%,2018-09-24,List 3
73143110,10%,2018-09-24,List 3
73143150,10%,2018-09-24,List 3
73143900,10%,2018-09-24,List 3
73144100,10%,2018-09-24,List 3
73144200,10%,2018-09-24,List 3
73144930,10%,2018-09-24,List 3
73144960,10%,2018-09-24,List 3
73145000,10%,2018-09-24,List 3
73151100,10%,2018-09-24,List 3
73151200,10%,2018-09-24,List 3
73151900,10%,2018-09-24,List 3
73152010,10%,2018-09-24,List 3
73152050,10%,2018-09-24,List 3
73158100,10%,2018-09-24,List 3
73158210,10%,2018-09-24,List 3
73158230,10%,2018-09-24,List 3
73158250,10%,2018-09-24,List 3
73158270,10%,2018-09-24,List 3
73158910,10%,2018-09-24,List 3
73158930,10%,2018-09-24,List 3
73158950,10%,2018-09-24,List 3
73159000,10%,2018-09-24,List 3
73160000,10%,2018-09-24,List 3
73170020,10%,2018-09-24,List 3
73170030,10%,2018-09-24,List 3
73170055,10%,2018-09-24,List 3
73170065,10%,2018-09-24,List 3
73170075,10%,2018-09-24,List 3
73181100,10%,2018-09-24,List 3
73181200,10%,2018-09-24,List 3
73181300,10%,2018-09-24,List 3
73181410,10%,2018-09-24,List 3
73181450,10%,2018-09-24,List 3
73181520,10%,2018-09-24,List 3
73181540,10%,2018-09-24,List 3
73181550,10%,2018-09-24,List 3
73181560,10%,2018-09-24,List 3
73181580,10%,2018-09-24,List 3
73181900,10%,2018-09-24,List 3
73182100,10%,2018-09-24,List 3
73182200,10%,2018-09-24,List 3
73182300,10%,2018-09-24,List 3
73182400,10%,2018-09-24,List 3
73182900,10%,2018-09-24,List 3
73201030,10%,2018-09-24,List 3
73201060,10%,2018-09-24,List 3
73201090,10%,2018-09-24,List 3
73209010,10%,2018-09-24,List 3
73209050,10%,2018-09-24,List 3
73211110,10%,2018-09-24,List 3
73211130,10%,2018-09-24,List 3
73211160,10%,2018-09-24,List 3
73219010,10%,2018-09-24,List 3
73219020,10%,2018-09-24,List 3
73219040,10%,2018-09-24,List 3
73219050,10%,2018-09-24,List 3
73219060,10%,2018-09-24,List 3
73221100,10%,2018-09-24,List 3
73221900,10%,2018-09-24,List 3
73229000,10%,2018-09-24,List 3
73231000,10%,2018-09-24,List 3
73239990,10%,2018-09-24,List 3
73241000,10%,2018-09-24,List 3
73242110,10%,2018-09-24,List 3
73242150,10%,2018-09-24,List 3
73249000,10%,2018-09-24,List 3
73251000,10%,2018-09-24,List 3
73259100,10%,2018-09-24,List 3
73259910,10%,2018-09-24,List 3
73259950,10%,2018-09-24,List 3
73261100,10%,2018-09-24,List 3
73261900,10%,2018-09-24,List 3
73262000,10%,2018-09-24,List 3
73269010,10%,2018-09-24,List 3
73269025,10%,2018-09-24,List 3
73269035,10%,2018-09-24,List 3
73269045,10%,2018-09-24,List 3
73269060,10%,2018-09-24,List 3
73269086,10%,2018-09-24,List 3
74020000,10%,2018-09-24,List 3
74031100,10%,2018-09-24,List 3
74031200,10%,2018-09-24,List 3
74031300,10%,2018-09-24,List 3
74031900,10%,2018-09-24,List 3
74032100,10%,2018-09-24,List 3
74032200,10%,2018-09-24,List 3
74032901,10%,2018-09-24,List 3
74040030,10%,2018-09-24,List 3
74040060,10%,2018-09-24,List 3
74050010,10%,2018-09-24,List 3
74050060,10%,2018-09-24,List 3
74061000,10%,2018-09-24,List 3
74062000,10%,2018-09-24,List 3
74071015,10%,2018-09-24,List 3
74071030,10%,2018-09-24,List 3
74071050,10%,2018-09-24,List 3
74072115,10%,2018-09-24,List 3
74072130,10%,2018-09-24,List 3
74072150,10%,2018-09-24,List 3
74072170,10%,2018-09-24,List 3
74072190,10%,2018-09-24,List 3
74072916,10%,2018-09-24,List 3
74072934,10%,2018-09-24,List 3
74072938,10%,2018-09-24,List 3
74072940,10%,2018-09-24,List 3
74072950,10%,2018-09-24,List 3
74081130,10%,2018-09-24,List 3
74081160,10%,2018-09-24,List 3
74081900,10%,2018-09-24,List 3
74082100,10%,2018-09-24,List 3
74082210,10%,2018-09-24,List 3
74082250,10%,2018-09-24,List 3
74082910,10%,2018-09-24,List 3
74082950,10%,2018-09-24,List 3
74091110,10%,2018-09-24,List 3
74091150,10%,2018-09-24,List 3
74091910,10%,2018-09-24,List 3
74091950,10%,2018-09-24,List 3
74091990,10%,2018-09-24,List 3
74092100,10%,2018-09-24,List 3
74092900,10%,2018-09-24,List 3
74093110,10%,2018-09-24,List 3
74093150,10%,2018-09-24,List 3
74093190,10%,2018-09-24,List 3
74093910,10%,2018-09-24,List 3
74093950,10%,2018-09-24,List 3
74093990,10%,2018-09-24,List 3
74094000,10%,2018-09-24,List 3
74099010,10%,2018-09-24,List 3
74099050,10%,2018-09-24,List 3
74099090,10%,2018-09-24,List 3
74101100,10%,2018-09-24,List 3
74101200,10%,2018-09-24,List 3
74102130,10%,2018-09-24,List 3
74102160,10%,2018-09-24,List 3
74102200,10%,2018-09-24,List 3
74111010,10%,2018-09-24,List 3
74111050,10%,2018-09-24,List 3
74112110,10%,2018-09-24,List 3
74112150,10%,2018-09-24,List 3
74112200,10%,2018-09-24,List 3
74112910,10%,2018-09-24,List 3
74112950,10%,2018-09-24,List 3
74121000,10%,2018-09-24,List 3
74122000,10%,2018-09-24,List 3
74130010,10%,2018-09-24,List 3
74130050,10%,2018-09-24,List 3
74130090,10%,2018-09-24,List 3
74151000,10%,2018-09-24,List 3
74152100,10%,2018-09-24,List 3
74152900,10%,2018-09-24,List 3
74153305,10%,2018-09-24,List 3
74153310,10%,2018-09-24,List 3
74153380,10%,2018-09-24,List 3
74153900,10%,2018-09-24,List 3
74182010,10%,2018-09-24,List 3
74182050,10%,2018-09-24,List 3
74191000,10%,2018-09-24,List 3
74199100,10%,2018-09-24,List 3
74199903,10%,2018-09-24,List 3
74199906,10%,2018-09-24,List 3
74199909,10%,2018-09-24,List 3
74199915,10%,2018-09-24,List 3
74199916,10%,2018-09-24,List 3
74199930,10%,2018-09-24,List 3
74199950,10%,2018-09-24,List 3
75011000,10%,2018-09-24,List 3
75012000,10%,2018-09-24,List 3
75021000,10%,2018-09-24,List 3
75022000,10%,2018-09-24,List 3
75030000,10%,2018-09-24,List 3
75040000,10%,2018-09-24,List 3
75051110,10%,2018-09-24,List 3
75051130,10%,2018-09-24,List 3
75051150,10%,2018-09-24,List 3
75051210,10%,2018-09-24,List 3
75051230,10%,2018-09-24,List 3
75051250,10%,2018-09-24,List 3
75052110,10%,2018-09-24,List 3
75052150,10%,2018-09-24,List 3
75052210,10%,2018-09-24,List 3
75052250,10%,2018-09-24,List 3
75061005,10%,2018-09-24,List 3
75061010,10%,2018-09-24,List 3
75061030,10%,2018-09-24,List 3
75062005,10%,2018-09-24,List 3
75062010,10%,2018-09-24,List 3
75062030,10%,2018-09-24,List 3
75071100,10%,2018-09-24,List 3
75071200,10%,2018-09-24,List 3
75072000,10%,2018-09-24,List 3
75081000,10%,2018-09-24,List 3
75089010,10%,2018-09-24,List 3
75089050,10%,2018-09-24,List 3
76020000,10%,2018-09-24,List 3
76031000,10%,2018-09-24,List 3
76032000,10%,2018-09-24,List 3
76109000,10%,2018-09-24,List 3
76110000,10%,2018-09-24,List 3
76121000,10%,2018-09-24,List 3
76129010,10%,2018-09-24,List 3
76129050,10%,2018-09-24,List 3
76130000,10%,2018-09-24,List 3
76141050,10%,2018-09-24,List 3
76149040,10%,2018-09-24,List 3
76149050,10%,2018-09-24,List 3
76152000,10%,2018-09-24,List 3
76161010,10%,2018-09-24,List 3
76161030,10%,2018-09-24,List 3
76161050,10%,2018-09-24,List 3
76161070,10%,2018-09-24,List 3
76161090,10%,2018-09-24,List 3
76169100,10%,2018-09-24,List 3
76169910,10%,2018-09-24,List 3
76169951,10%,2018-09-24,List 3
78019100,10%,2018-09-24,List 3
78019930,10%,2018-09-24,List 3
78019990,10%,2018-09-24,List 3
78041100,10%,2018-09-24,List 3
78041900,10%,2018-09-24,List 3
78042000,10%,2018-09-24,List 3
78060003,10%,2018-09-24,List 3
78060005,10%,2018-09-24,List 3
78060080,10%,2018-09-24,List 3
79031000,10%,2018-09-24,List 3
79039030,10%,2018-09-24,List 3
79039060,10%,2018-09-24,List 3
79040000,10%,2018-09-24,List 3
79050000,10%,2018-09-24,List 3
79070020,10%,2018-09-24,List 3
79070060,10%,2018-09-24,List 3
80070010,10%,2018-09-24,List 3
80070050,10%,2018-09-24,List 3
81019600,10%,2018-09-24,List 3
81029600,10%,2018-09-24,List 3
81043000,10%,2018-09-24,List 3
81049000,10%,2018-09-24,List 3
81052030,10%,2018-09-24,List 3
81052060,10%,2018-09-24,List 3
81052090,10%,2018-09-24,List 3
81053000,10%,2018-09-24,List 3
81059000,10%,2018-09-24,List 3
81060000,10%,2018-09-24,List 3
81072000,10%,2018-09-24,List 3
81073000,10%,2018-09-24,List 3
81079000,10%,2018-09-24,List 3
81082000,10%,2018-09-24,List 3
81083000,10%,2018-09-24,List 3
81089030,10%,2018-09-24,List 3
81089060,10%,2018-09-24,List 3
81093000,10%,2018-09-24,List 3
81099000,10%,2018-09-24,List 3
81121200,10%,2018-09-24,List 3
81121300,10%,2018-09-24,List 3
81121900,10%,2018-09-24,List 3
81122900,10%,2018-09-24,List 3
81125100,10%,2018-09-24,List 3
81125200,10%,2018-09-24,List 3
81125900,10%,2018-09-24,List 3
81129206,10%,2018-09-24,List 3
81129210,10%,2018-09-24,List 3
81129220,10%,2018-09-24,List 3
81129240,10%,2018-09-24,List 3
81129250,10%,2018-09-24,List 3
81129265,10%,2018-09-24,List 3
81129270,10%,2018-09-24,List 3
81129910,10%,2018-09-24,List 3
81129920,10%,2018-09-24,List 3
81129990,10%,2018-09-24,List 3
81130000,10%,2018-09-24,List 3
82011000,10%,2018-09-24,List 3
82013000,10%,2018-09-24,List 3
82014030,10%,2018-09-24,List 3
82014060,10%,2018-09-24,List 3
82015000,10%,2018-09-24,List 3
82016000,10%,2018-09-24,List 3
82019030,10%,2018-09-24,List 3
82019040,10%,2018-09-24,List 3
82019060,10%,2018-09-24,List 3
82021000,10%,2018-09-24,List 3
82022000,10%,2018-09-24,List 3
82023100,10%,2018-09-24,List 3
82023900,10%,2018-09-24,List 3
82024030,10%,2018-09-24,List 3
82024060,10%,2018-09-24,List 3
82029130,10%,2018-09-24,List 3
82029160,10%,2018-09-24,List 3
82029900,10%,2018-09-24,List 3
82031030,10%,2018-09-24,List 3
82031060,10%,2018-09-24,List 3
82031090,10%,2018-09-24,List 3
82032020,10%,2018-09-24,List 3
82032040,10%,2018-09-24,List 3
82032060,10%,2018-09-24,List 3
82032080,10%,2018-09-24,List 3
82033000,10%,2018-09-24,List 3
82034030,10%,2018-09-24,List 3
82034060,10%,2018-09-24,List 3
82041100,10%,2018-09-24,List 3
82041200,10%,2018-09-24,List 3
82042000,10%,2018-09-24,List 3
82051000,10%,2018-09-24,List 3
82052030,10%,2018-09-24,List 3
82052060,10%,2018-09-24,List 3
82053030,10%,2018-09-24,List 3
82053060,10%,2018-09-24,List 3
82054000,10%,2018-09-24,List 3
82055115,10%,2018-09-24,List 3
82055130,10%,2018-09-24,List 3
82055145,10%,2018-09-24,List 3
82055160,10%,2018-09-24,List 3
82055175,10%,2018-09-24,List 3
82055910,10%,2018-09-24,List 3
82055920,10%,2018-09-24,List 3
82055930,10%,2018-09-24,List 3
82055945,10%,2018-09-24,List 3
82055955,10%,2018-09-24,List 3
82055960,10%,2018-09-24,List 3
82055970,10%,2018-09-24,List 3
82055980,10%,2018-09-24,List 3
82056000,10%,2018-09-24,List 3
82057000,10%,2018-09-24,List 3
82059010,10%,2018-09-24,List 3
82059060,10%,2018-09-24,List 3
82060000,10%,2018-09-24,List 3
82071300,10%,2018-09-24,List 3
82071930,10%,2018-09-24,List 3
82071960,10%,2018-09-24,List 3
82072000,10%,2018-09-24,List 3
82073030,10%,2018-09-24,List 3
82073060,10%,2018-09-24,List 3
82074030,10%,2018-09-24,List 3
82074060,10%,2018-09-24,List 3
82075020,10%,2018-09-24,List 3
82075040,10%,2018-09-24,List 3
82075060,10%,2018-09-24,List 3
82075080,10%,2018-09-24,List 3
82076000,10%,2018-09-24,List 3
82077030,10%,2018-09-24,List 3
82077060,10%,2018-09-24,List 3
82078030,10%,2018-09-24,List 3
82078060,10%,2018-09-24,List 3
82079015,10%,2018-09-24,List 3
82079030,10%,2018-09-24,List 3
82079045,10%,2018-09-24,List 3
82079060,10%,2018-09-24,List 3
82079075,10%,2018-09-24,List 3
82081000,10%,2018-09-24,List 3
82082000,10%,2018-09-24,List 3
82083000,10%,2018-09-24,List 3
82084030,10%,2018-09-24,List 3
82084060,10%,2018-09-24,List 3
82089030,10%,2018-09-24,List 3
82089060,10%,2018-09-24,List 3
82090000,10%,2018-09-24,List 3
82100000,10%,2018-09-24,List 3
82119300,10%,2018-09-24,List 3
82119410,10%,2018-09-24,List 3
82119450,10%,2018-09-24,List 3
82119510,10%,2018-09-24,List 3
82119550,10%,2018-09-24,List 3
82119590,10%,2018-09-24,List 3
82152000,10%,2018-09-24,List 3
82159905,10%,2018-09-24,List 3
83012000,10%,2018-09-24,List 3
83021060,10%,2018-09-24,List 3
83021090,10%,2018-09-24,List 3
83022000,10%,2018-09-24,List 3
83023030,10%,2018-09-24,List 3
83023060,10%,2018-09-24,List 3
83024130,10%,2018-09-24,List 3
83024160,10%,2018-09-24,List 3
83024190,10%,2018-09-24,List 3
83024920,10%,2018-09-24,List 3
83024940,10%,2018-09-24,List 3
83024960,10%,2018-09-24,List 3
83024980,10%,2018-09-24,List 3
83025000,10%,2018-09-24,List 3
83026030,10%,2018-09-24,List 3
83026090,10%,2018-09-24,List 3
83030000,10%,2018-09-24,List 3
83063000,10%,2018-09-24,List 3
83071030,10%,2018-09-24,List 3
83071060,10%,2018-09-24,List 3
83079030,10%,2018-09-24,List 3
83079060,10%,2018-09-24,List 3
83081000,10%,2018-09-24,List 3
83082030,10%,2018-09-24,List 3
83082060,10%,2018-09-24,List 3
83089030,10%,2018-09-24,List 3
83089060,10%,2018-09-24,List 3
83089090,10%,2018-09-24,List 3
83091000,10%,2018-09-24,List 3
83099000,10%,2018-09-24,List 3
83100000,10%,2018-09-24,List 3
83111000,10%,2018-09-24,List 3
83112000,10%,2018-09-24,List 3
83113030,10%,2018-09-24,List 3
83113060,10%,2018-09-24,List 3
83119000,10%,2018-09-24,List 3
84041000,10%,2018-09-24,List 3
84068110,10%,2018-09-24,List 3
84069020,10%,2018-09-24,List 3
84069030,10%,2018-09-24,List 3
84069040,10%,2018-09-24,List 3
84069045,10%,2018-09-24,List 3
84069050,10%,2018-09-24,List 3
84069060,10%,2018-09-24,List 3
84069070,10%,2018-09-24,List 3
84069075,10%,2018-09-24,List 3
84073100,10%,2018-09-24,List 3
84073210,10%,2018-09-24,List 3
84073220,10%,2018-09-24,List 3
84073290,10%,2018-09-24,List 3
84073310,10%,2018-09-24,List 3
84073330,10%,2018-09-24,List 3
84073360,10%,2018-09-24,List 3
84073390,10%,2018-09-24,List 3
84073414,10%,2018-09-24,List 3
84073418,10%,2018-09-24,List 3
84073425,10%,2018-09-24,List 3
84073444,10%,2018-09-24,List 3
84073448,10%,2018-09-24,List 3
84073455,10%,2018-09-24,List 3
84082020,10%,2018-09-24,List 3
84082090,10%,2018-09-24,List 3
84099110,10%,2018-09-24,List 3
84099130,10%,2018-09-24,List 3
84099150,10%,2018-09-24,List 3
84099192,10%,2018-09-24,List 3
84099199,10%,2018-09-24,List 3
84099910,10%,2018-09-24,List 3
84099991,10%,2018-09-24,List 3
84099992,10%,2018-09-24,List 3
84099999,10%,2018-09-24,List 3
84129090,10%,2018-09-24,List 3
84131100,10%,2018-09-24,List 3
84132000,10%,2018-09-24,List 3
84133010,10%,2018-09-24,List 3
84133090,10%,2018-09-24,List 3
84139200,10%,2018-09-24,List 3
84141000,10%,2018-09-24,List 3
84142000,10%,2018-09-24,List 3
84144000,10%,2018-09-24,List 3
84145910,10%,2018-09-24,List 3
84145915,10%,2018-09-24,List 3
84145965,10%,2018-09-24,List 3
84146000,10%,2018-09-24,List 3
84148016,10%,2018-09-24,List 3
84148090,10%,2018-09-24,List 3
84149010,10%,2018-09-24,List 3
84151030,10%,2018-09-24,List 3
84151060,10%,2018-09-24,List 3
84151090,10%,2018-09-24,List 3
84152000,10%,2018-09-24,List 3
84158101,10%,2018-09-24,List 3
84158201,10%,2018-09-24,List 3
84158300,10%,2018-09-24,List 3
84163000,10%,2018-09-24,List 3
84181000,10%,2018-09-24,List 3
84182100,10%,2018-09-24,List 3
84182910,10%,2018-09-24,List 3
84182920,10%,2018-09-24,List 3
84183000,10%,2018-09-24,List 3
84184000,10%,2018-09-24,List 3
84185000,10%,2018-09-24,List 3
84186101,10%,2018-09-24,List 3
84189100,10%,2018-09-24,List 3
84189940,10%,2018-09-24,List 3
84189980,10%,2018-09-24,List 3
84211100,10%,2018-09-24,List 3
84212300,10%,2018-09-24,List 3
84213100,10%,2018-09-24,List 3
84229004,10%,2018-09-24,List 3
84238100,10%,2018-09-24,List 3
84242010,10%,2018-09-24,List 3
84242090,10%,2018-09-24,List 3
84243010,10%,2018-09-24,List 3
84243090,10%,2018-09-24,List 3
84244110,10%,2018-09-24,List 3
84244190,10%,2018-09-24,List 3
84244900,10%,2018-09-24,List 3
84249090,10%,2018-09-24,List 3
84251900,10%,2018-09-24,List 3
84253101,10%,2018-09-24,List 3
84254100,10%,2018-09-24,List 3
84254200,10%,2018-09-24,List 3
84254900,10%,2018-09-24,List 3
84263000,10%,2018-09-24,List 3
84269100,10%,2018-09-24,List 3
84279000,10%,2018-09-24,List 3
84284000,10%,2018-09-24,List 3
84304940,10%,2018-09-24,List 3
84305010,10%,2018-09-24,List 3
84324100,10%,2018-09-24,List 3
84339010,10%,2018-09-24,List 3
84411000,10%,2018-09-24,List 3
84425010,10%,2018-09-24,List 3
84431500,10%,2018-09-24,List 3
84431600,10%,2018-09-24,List 3
84433920,10%,2018-09-24,List 3
84433930,10%,2018-09-24,List 3
84433940,10%,2018-09-24,List 3
84433950,10%,2018-09-24,List 3
84439910,10%,2018-09-24,List 3
84439930,10%,2018-09-24,List 3
84439935,10%,2018-09-24,List 3
84463050,10%,2018-09-24,List 3
84485120,10%,2018-09-24,List 3
84511000,10%,2018-09-24,List 3
84512100,10%,2018-09-24,List 3
84512900,10%,2018-09-24,List 3
84513000,10%,2018-09-24,List 3
84514000,10%,2018-09-24,List 3
84515000,10%,2018-09-24,List 3
84518000,10%,2018-09-24,List 3
84519030,10%,2018-09-24,List 3
84519060,10%,2018-09-24,List 3
84519090,10%,2018-09-24,List 3
84522990,10%,2018-09-24,List 3
84542000,10%,2018-09-24,List 3
84592900,10%,2018-09-24,List 3
84595900,10%,2018-09-24,List 3
84603900,10%,2018-09-24,List 3
84615080,10%,2018-09-24,List 3
84652010,10%,2018-09-24,List 3
84652050,10%,2018-09-24,List 3
84652080,10%,2018-09-24,List 3
84659100,10%,2018-09-24,List 3
84669110,10%,2018-09-24,List 3
