hs8,list_id,tariff_rate,effective_date,naics6
69139020,List 4,15%,2019-09-01,327110
69139030,List 4,15%,2019-09-01,327110
69139050,List 4,15%,2019-09-01,327110
70131010,List 4,15%,2019-09-01,327212
70131050,List 4,15%,2019-09-01,327212
70132210,List 4,15%,2019-09-01,327212
70132220,List 4,15%,2019-09-01,327212
70132230,List 4,15%,2019-09-01,327212
70132250,List 4,15%,2019-09-01,327212
70132805,List 4,15%,2019-09-01,327212
70132810,List 4,15%,2019-09-01,327212
70132820,List 4,15%,2019-09-01,327212
70132830,List 4,15%,2019-09-01,327212
70132840,List 4,15%,2019-09-01,327212
70132850,List 4,15%,2019-09-01,327212
70132860,List 4,15%,2019-09-01,327212
70133310,List 4,15%,2019-09-01,327212
70133320,List 4,15%,2019-09-01,327212
70133330,List 4,15%,2019-09-01,327212
70133350,List 4,15%,2019-09-01,327212
70133705,List 4,15%,2019-09-01,327212
70133710,List 4,15%,2019-09-01,327212
70133720,List 4,15%,2019-09-01,327212
70133730,List 4,15%,2019-09-01,327212
70133740,List 4,15%,2019-09-01,327212
70133750,List 4,15%,2019-09-01,327212
70133760,List 4,15%,2019-09-01,327212
70134110,List 4,15%,2019-09-01,327212
70134120,List 4,15%,2019-09-01,327212
70134130,List 4,15%,2019-09-01,327212
70134150,List 4,15%,2019-09-01,327212
70134210,List 4,15%,2019-09-01,327212
70134220,List 4,15%,2019-09-01,327212
70134230,List 4,15%,2019-09-01,327212
70134240,List 4,15%,2019-09-01,327212
70134910,List 4,15%,2019-09-01,327212
70134920,List 4,15%,2019-09-01,327212
70134930,List 4,15%,2019-09-01,327212
70134940,List 4,15%,2019-09-01,327212
70134950,List 4,15%,2019-09-01,327212
70134960,List 4,15%,2019-09-01,327212
70139110,List 4,15%,2019-09-01,327212
70139120,List 4,15%,2019-09-01,327212
70139130,List 4,15%,2019-09-01,327212
70139150,List 4,15%,2019-09-01,327212
70139910,List 4,15%,2019-09-01,327212
70139920,List 4,15%,2019-09-01,327212
70139930,List 4,15%,2019-09-01,327212
70139935,List 4,15%,2019-09-01,327212
70139940,List 4,15%,2019-09-01,327212
70139950,List 4,15%,2019-09-01,327212
70139960,List 4,15%,2019-09-01,327212
70139970,List 4,15%,2019-09-01,327212
70139980,List 4,15%,2019-09-01,327212
70139990,List 4,15%,2019-09-01,327212
70151000,List 4,15%,2019-09-01,327212
70159010,List 4,15%,2019-09-01,327215
70159020,List 4,15%,2019-09-01,327215
70159050,List 4,15%,2019-09-01,327215
70189010,List 4,15%,2019-09-01,339930
70191930,List 4,15%,2019-09-01,327212
70194090,List 4,15%,2019-09-01,313210
71011030,List 4,15%,2019-09-01,339910
71011060,List 4,15%,2019-09-01,339910
71012100,List 4,15%,2019-09-01,114119
71012230,List 4,15%,2019-09-01,339910
71012260,List 4,15%,2019-09-01,339910
71021000,List 4,15%,2019-09-01,339910
71023100,List 4,15%,2019-09-01,339910
71023900,List 4,15%,2019-09-01,339910
71031020,List 4,15%,2019-09-01,339910
71031040,List 4,15%,2019-09-01,339910
71039100,List 4,15%,2019-09-01,339910
71039910,List 4,15%,2019-09-01,339910
71039950,List 4,15%,2019-09-01,339910
71041000,List 4,15%,2019-09-01,334419
71042000,List 4,15%,2019-09-01,339910
71049010,List 4,15%,2019-09-01,339910
71049050,List 4,15%,2019-09-01,339910
71131110,List 4,15%,2019-09-01,339910
71131120,List 4,15%,2019-09-01,339910
71131150,List 4,15%,2019-09-01,339910
71131910,List 4,15%,2019-09-01,339910
71131921,List 4,15%,2019-09-01,339910
71131925,List 4,15%,2019-09-01,339910
71131929,List 4,15%,2019-09-01,339910
71131930,List 4,15%,2019-09-01,339910
71131950,List 4,15%,2019-09-01,339910
71132010,List 4,15%,2019-09-01,339910
71132021,List 4,15%,2019-09-01,339910
71132025,List 4,15%,2019-09-01,339910
71132029,List 4,15%,2019-09-01,339910
71132030,List 4,15%,2019-09-01,339910
71132050,List 4,15%,2019-09-01,339910
71161010,List 4,15%,2019-09-01,339910
71161025,List 4,15%,2019-09-01,339910
71162005,List 4,15%,2019-09-01,339910
71162015,List 4,15%,2019-09-01,339910
71162030,List 4,15%,2019-09-01,339910
71162035,List 4,15%,2019-09-01,339910
71162040,List 4,15%,2019-09-01,339910
71162050,List 4,15%,2019-09-01,339910
71171100,List 4,15%,2019-09-01,339910
71171905,List 4,15%,2019-09-01,339910
71171915,List 4,15%,2019-09-01,339910
71171920,List 4,15%,2019-09-01,339910
71171930,List 4,15%,2019-09-01,339910
71171960,List 4,15%,2019-09-01,339910
71171990,List 4,15%,2019-09-01,339910
71179010,List 4,15%,2019-09-01,339910
71179020,List 4,15%,2019-09-01,339910
71179030,List 4,15%,2019-09-01,339910
71179045,List 4,15%,2019-09-01,339910
71179055,List 4,15%,2019-09-01,339910
71179060,List 4,15%,2019-09-01,339910
71179075,List 4,15%,2019-09-01,339910
71179090,List 4,15%,2019-09-01,339910
71181000,List 4,15%,2019-09-01,339910
71189000,List 4,15%,2019-09-01,339910
72061000,List 4,15%,2019-09-01,331110
72069000,List 4,15%,2019-09-01,331110
72071100,List 4,15%,2019-09-01,331110
72071200,List 4,15%,2019-09-01,331110
72071900,List 4,15%,2019-09-01,331110
72072000,List 4,15%,2019-09-01,331110
72081015,List 4,15%,2019-09-01,331110
72081030,List 4,15%,2019-09-01,331110
72081060,List 4,15%,2019-09-01,331110
72082530,List 4,15%,2019-09-01,331110
72082560,List 4,15%,2019-09-01,331110
72082600,List 4,15%,2019-09-01,331110
72082700,List 4,15%,2019-09-01,331110
72083600,List 4,15%,2019-09-01,331110
72083700,List 4,15%,2019-09-01,331110
72083800,List 4,15%,2019-09-01,331110
72083900,List 4,15%,2019-09-01,331110
72084030,List 4,15%,2019-09-01,331110
72084060,List 4,15%,2019-09-01,331110
72085100,List 4,15%,2019-09-01,331110
72085200,List 4,15%,2019-09-01,331110
72085300,List 4,15%,2019-09-01,331110
72085400,List 4,15%,2019-09-01,331110
72089000,List 4,15%,2019-09-01,331110
72091500,List 4,15%,2019-09-01,331110
72091600,List 4,15%,2019-09-01,331110
72091700,List 4,15%,2019-09-01,331110
72091815,List 4,15%,2019-09-01,331110
72091825,List 4,15%,2019-09-01,331110
72091860,List 4,15%,2019-09-01,331110
72092500,List 4,15%,2019-09-01,331110
72092600,List 4,15%,2019-09-01,331110
72092700,List 4,15%,2019-09-01,331110
72092800,List 4,15%,2019-09-01,331110
72099000,List 4,15%,2019-09-01,331110
72101100,List 4,15%,2019-09-01,331110
72101200,List 4,15%,2019-09-01,331110
72102000,List 4,15%,2019-09-01,331110
72103000,List 4,15%,2019-09-01,331110
72104100,List 4,15%,2019-09-01,331110
72104900,List 4,15%,2019-09-01,331110
72105000,List 4,15%,2019-09-01,331110
72106100,List 4,15%,2019-09-01,331110
72106900,List 4,15%,2019-09-01,331110
72107030,List 4,15%,2019-09-01,331110
72107060,List 4,15%,2019-09-01,331110
72109010,List 4,15%,2019-09-01,331110
72109060,List 4,15%,2019-09-01,331110
72109090,List 4,15%,2019-09-01,331110
72111300,List 4,15%,2019-09-01,331110
72111400,List 4,15%,2019-09-01,331110
72111915,List 4,15%,2019-09-01,331110
72111920,List 4,15%,2019-09-01,331110
72111930,List 4,15%,2019-09-01,331110
72111945,List 4,15%,2019-09-01,331110
72111960,List 4,15%,2019-09-01,331110
72111975,List 4,15%,2019-09-01,331110
72112315,List 4,15%,2019-09-01,331110
72112320,List 4,15%,2019-09-01,331110
72112330,List 4,15%,2019-09-01,331110
72112345,List 4,15%,2019-09-01,331110
72112360,List 4,15%,2019-09-01,331110
72112920,List 4,15%,2019-09-01,331110
72112945,List 4,15%,2019-09-01,331110
72112960,List 4,15%,2019-09-01,331110
72119000,List 4,15%,2019-09-01,331110
72121000,List 4,15%,2019-09-01,331110
72122000,List 4,15%,2019-09-01,331110
72123010,List 4,15%,2019-09-01,331110
72123030,List 4,15%,2019-09-01,331110
72123050,List 4,15%,2019-09-01,331110
72124010,List 4,15%,2019-09-01,331110
72124050,List 4,15%,2019-09-01,331110
72125000,List 4,15%,2019-09-01,331110
72126000,List 4,15%,2019-09-01,331110
72131000,List 4,15%,2019-09-01,331110
72132000,List 4,15%,2019-09-01,331110
72139130,List 4,15%,2019-09-01,331110
72139145,List 4,15%,2019-09-01,331110
72139160,List 4,15%,2019-09-01,331110
72139900,List 4,15%,2019-09-01,331110
72141000,List 4,15%,2019-09-01,331110
72142000,List 4,15%,2019-09-01,331110
72143000,List 4,15%,2019-09-01,331110
72149100,List 4,15%,2019-09-01,331110
72149900,List 4,15%,2019-09-01,331110
72151000,List 4,15%,2019-09-01,331110
72155000,List 4,15%,2019-09-01,331110
72159010,List 4,15%,2019-09-01,331110
72159030,List 4,15%,2019-09-01,331110
72159050,List 4,15%,2019-09-01,331110
72161000,List 4,15%,2019-09-01,331110
72162100,List 4,15%,2019-09-01,331110
72162200,List 4,15%,2019-09-01,331110
72163100,List 4,15%,2019-09-01,331110
72163200,List 4,15%,2019-09-01,331110
72163300,List 4,15%,2019-09-01,331110
72164000,List 4,15%,2019-09-01,331110
72165000,List 4,15%,2019-09-01,331110
72169900,List 4,15%,2019-09-01,331110
72171010,List 4,15%,2019-09-01,331222
72171020,List 4,15%,2019-09-01,331222
72171030,List 4,15%,2019-09-01,331222
72171040,List 4,15%,2019-09-01,331222
72171050,List 4,15%,2019-09-01,331222
72171060,List 4,15%,2019-09-01,331222
72171070,List 4,15%,2019-09-01,331222
72171080,List 4,15%,2019-09-01,331222
72171090,List 4,15%,2019-09-01,331222
72172015,List 4,15%,2019-09-01,331222
72172030,List 4,15%,2019-09-01,331222
72172045,List 4,15%,2019-09-01,331222
72172060,List 4,15%,2019-09-01,331222
72172075,List 4,15%,2019-09-01,331222
72173015,List 4,15%,2019-09-01,331222
72173030,List 4,15%,2019-09-01,331222
72173045,List 4,15%,2019-09-01,331222
72173060,List 4,15%,2019-09-01,331222
72173075,List 4,15%,2019-09-01,331222
72179010,List 4,15%,2019-09-01,331222
72179050,List 4,15%,2019-09-01,331222
72181000,List 4,15%,2019-09-01,331110
72189100,List 4,15%,2019-09-01,331110
72189900,List 4,15%,2019-09-01,331110
72191100,List 4,15%,2019-09-01,331110
72191200,List 4,15%,2019-09-01,331110
72191300,List 4,15%,2019-09-01,331110
72191400,List 4,15%,2019-09-01,331110
72192100,List 4,15%,2019-09-01,331110
72192200,List 4,15%,2019-09-01,331110
72192300,List 4,15%,2019-09-01,331110
72192400,List 4,15%,2019-09-01,331110
72193100,List 4,15%,2019-09-01,331110
72193200,List 4,15%,2019-09-01,331110
72193300,List 4,15%,2019-09-01,331110
72193400,List 4,15%,2019-09-01,331110
72193500,List 4,15%,2019-09-01,331110
72199000,List 4,15%,2019-09-01,331110
72201100,List 4,15%,2019-09-01,331110
72201210,List 4,15%,2019-09-01,331110
72201250,List 4,15%,2019-09-01,331110
72202010,List 4,15%,2019-09-01,331110
72202060,List 4,15%,2019-09-01,331110
72202070,List 4,15%,2019-09-01,331110
72202080,List 4,15%,2019-09-01,331110
72202090,List 4,15%,2019-09-01,331110
72209000,List 4,15%,2019-09-01,331110
72210000,List 4,15%,2019-09-01,331110
72221100,List 4,15%,2019-09-01,331110
72221900,List 4,15%,2019-09-01,331110
72222000,List 4,15%,2019-09-01,331110
72223000,List 4,15%,2019-09-01,331110
72224030,List 4,15%,2019-09-01,331110
72224060,List 4,15%,2019-09-01,331110
72230010,List 4,15%,2019-09-01,331222
72230050,List 4,15%,2019-09-01,331222
72230090,List 4,15%,2019-09-01,331222
72241000,List 4,15%,2019-09-01,331110
72249000,List 4,15%,2019-09-01,331110
72251100,List 4,15%,2019-09-01,331110
72251900,List 4,15%,2019-09-01,331110
72253011,List 4,15%,2019-09-01,331110
72253030,List 4,15%,2019-09-01,331110
72253051,List 4,15%,2019-09-01,331110
72253070,List 4,15%,2019-09-01,331110
72254011,List 4,15%,2019-09-01,331110
72254030,List 4,15%,2019-09-01,331110
72254051,List 4,15%,2019-09-01,331110
72254070,List 4,15%,2019-09-01,331110
72255011,List 4,15%,2019-09-01,331110
72255060,List 4,15%,2019-09-01,331110
72255070,List 4,15%,2019-09-01,331110
72255080,List 4,15%,2019-09-01,331110
72259100,List 4,15%,2019-09-01,331110
72259200,List 4,15%,2019-09-01,331110
72259900,List 4,15%,2019-09-01,331110
72261110,List 4,15%,2019-09-01,331110
72261190,List 4,15%,2019-09-01,331110
72261910,List 4,15%,2019-09-01,331110
72261990,List 4,15%,2019-09-01,331110
72262000,List 4,15%,2019-09-01,331110
72269105,List 4,15%,2019-09-01,331110
72269115,List 4,15%,2019-09-01,331110
72269125,List 4,15%,2019-09-01,331110
72269150,List 4,15%,2019-09-01,331110
72269170,List 4,15%,2019-09-01,331110
72269180,List 4,15%,2019-09-01,331110
72269210,List 4,15%,2019-09-01,331110
72269230,List 4,15%,2019-09-01,331110
72269250,List 4,15%,2019-09-01,331110
72269270,List 4,15%,2019-09-01,331110
72269280,List 4,15%,2019-09-01,331110
72269901,List 4,15%,2019-09-01,331110
72271000,List 4,15%,2019-09-01,331110
72272000,List 4,15%,2019-09-01,331110
72279010,List 4,15%,2019-09-01,331110
72279020,List 4,15%,2019-09-01,331110
72279060,List 4,15%,2019-09-01,331110
72281000,List 4,15%,2019-09-01,331110
72282010,List 4,15%,2019-09-01,331110
72282050,List 4,15%,2019-09-01,331110
72283020,List 4,15%,2019-09-01,331110
72283040,List 4,15%,2019-09-01,331110
72283060,List 4,15%,2019-09-01,331110
72283080,List 4,15%,2019-09-01,331110
72284000,List 4,15%,2019-09-01,331110
72285010,List 4,15%,2019-09-01,331110
72285050,List 4,15%,2019-09-01,331110
72286010,List 4,15%,2019-09-01,331110
72286060,List 4,15%,2019-09-01,331110
72286080,List 4,15%,2019-09-01,331110
72287030,List 4,15%,2019-09-01,331110
72287060,List 4,15%,2019-09-01,331110
72288000,List 4,15%,2019-09-01,331110
72292000,List 4,15%,2019-09-01,331222
72299005,List 4,15%,2019-09-01,331222
72299010,List 4,15%,2019-09-01,331222
72299050,List 4,15%,2019-09-01,331222
72299090,List 4,15%,2019-09-01,331222
73011000,List 4,15%,2019-09-01,331110
73021010,List 4,15%,2019-09-01,331110
73021050,List 4,15%,2019-09-01,331110
73024000,List 4,15%,2019-09-01,332999
73029010,List 4,15%,2019-09-01,331511
73029090,List 4,15%,2019-09-01,332999
73041100,List 4,15%,2019-09-01,331110
73041910,List 4,15%,2019-09-01,331110
73041950,List 4,15%,2019-09-01,331110
73042200,List 4,15%,2019-09-01,331110
73042330,List 4,15%,2019-09-01,331110
73042360,List 4,15%,2019-09-01,331110
73042430,List 4,15%,2019-09-01,331110
73042440,List 4,15%,2019-09-01,331110
73042460,List 4,15%,2019-09-01,331110
73042910,List 4,15%,2019-09-01,331110
73042920,List 4,15%,2019-09-01,331110
73042931,List 4,15%,2019-09-01,331110
73042941,List 4,15%,2019-09-01,331110
73042950,List 4,15%,2019-09-01,331110
73042961,List 4,15%,2019-09-01,331110
73043130,List 4,15%,2019-09-01,331110
73043160,List 4,15%,2019-09-01,331110
73043900,List 4,15%,2019-09-01,331110
73044130,List 4,15%,2019-09-01,331110
73044160,List 4,15%,2019-09-01,331110
73044900,List 4,15%,2019-09-01,331110
73045110,List 4,15%,2019-09-01,331110
73045150,List 4,15%,2019-09-01,331110
73045910,List 4,15%,2019-09-01,331110
73045920,List 4,15%,2019-09-01,331110
73045960,List 4,15%,2019-09-01,331110
73045980,List 4,15%,2019-09-01,331110
73049010,List 4,15%,2019-09-01,331110
73049030,List 4,15%,2019-09-01,331110
73049050,List 4,15%,2019-09-01,331110
73049070,List 4,15%,2019-09-01,331110
73051110,List 4,15%,2019-09-01,331110
73051150,List 4,15%,2019-09-01,331110
73051210,List 4,15%,2019-09-01,331110
73051250,List 4,15%,2019-09-01,331110
73051910,List 4,15%,2019-09-01,331110
73051950,List 4,15%,2019-09-01,331110
73052020,List 4,15%,2019-09-01,331110
73052040,List 4,15%,2019-09-01,331110
73052060,List 4,15%,2019-09-01,331110
73052080,List 4,15%,2019-09-01,331110
73053120,List 4,15%,2019-09-01,331210
73053140,List 4,15%,2019-09-01,331110
73053160,List 4,15%,2019-09-01,331110
73053910,List 4,15%,2019-09-01,331110
73053950,List 4,15%,2019-09-01,331110
73059010,List 4,15%,2019-09-01,331110
73059050,List 4,15%,2019-09-01,331110
73061100,List 4,15%,2019-09-01,331110
73061910,List 4,15%,2019-09-01,331110
73061951,List 4,15%,2019-09-01,331110
73062130,List 4,15%,2019-09-01,331110
73062140,List 4,15%,2019-09-01,331110
73062180,List 4,15%,2019-09-01,331110
73062910,List 4,15%,2019-09-01,331110
73062920,List 4,15%,2019-09-01,331110
73062931,List 4,15%,2019-09-01,331110
73062941,List 4,15%,2019-09-01,331110
73062960,List 4,15%,2019-09-01,331110
73062981,List 4,15%,2019-09-01,331110
73063010,List 4,15%,2019-09-01,331110
73063030,List 4,15%,2019-09-01,331210
73063050,List 4,15%,2019-09-01,331110
73064010,List 4,15%,2019-09-01,331110
73064050,List 4,15%,2019-09-01,331110
73065010,List 4,15%,2019-09-01,331110
73065030,List 4,15%,2019-09-01,331110
73065050,List 4,15%,2019-09-01,331110
73066110,List 4,15%,2019-09-01,331110
73066130,List 4,15%,2019-09-01,331110
73066150,List 4,15%,2019-09-01,331110
73066170,List 4,15%,2019-09-01,331110
73066910,List 4,15%,2019-09-01,331110
73066930,List 4,15%,2019-09-01,331110
73066950,List 4,15%,2019-09-01,331110
73066970,List 4,15%,2019-09-01,331110
73069010,List 4,15%,2019-09-01,331110
73069050,List 4,15%,2019-09-01,331110
73170010,List 4,15%,2019-09-01,331222
73181600,List 4,15%,2019-09-01,332722
73194020,List 4,15%,2019-09-01,339993
73194030,List 4,15%,2019-09-01,339993
73194050,List 4,15%,2019-09-01,339993
73199010,List 4,15%,2019-09-01,339993
73199090,List 4,15%,2019-09-01,339993
73202010,List 4,15%,2019-09-01,332613
73202050,List 4,15%,2019-09-01,332613
73211200,List 4,15%,2019-09-01,335221
73211900,List 4,15%,2019-09-01,335221
73218110,List 4,15%,2019-09-01,333414
73218150,List 4,15%,2019-09-01,333414
73218210,List 4,15%,2019-09-01,333414
73218250,List 4,15%,2019-09-01,333414
73218900,List 4,15%,2019-09-01,333414
73239110,List 4,15%,2019-09-01,332215
73239150,List 4,15%,2019-09-01,331511
73239200,List 4,15%,2019-09-01,331511
73239300,List 4,15%,2019-09-01,332215
73239300,List 4,15%,2019-09-01,332999
73239400,List 4,15%,2019-09-01,332215
73239400,List 4,15%,2019-09-01,332999
73239910,List 4,15%,2019-09-01,339910
73239930,List 4,15%,2019-09-01,339910
73239950,List 4,15%,2019-09-01,332215
73239970,List 4,15%,2019-09-01,332215
73242900,List 4,15%,2019-09-01,332999
74181000,List 4,15%,2019-09-01,332999
74181000,List 4,15%,2019-09-01,339910
74181000,List 4,15%,2019-09-01,335221
74181000,List 4,15%,2019-09-01,332215
76011030,List 4,15%,2019-09-01,331313
76011060,List 4,15%,2019-09-01,331313
76012030,List 4,15%,2019-09-01,331313
76012060,List 4,15%,2019-09-01,331313
76012090,List 4,15%,2019-09-01,331313
76012090,List 4,15%,2019-09-01,331314
76041010,List 4,15%,2019-09-01,331318
76041030,List 4,15%,2019-09-01,331318
76041050,List 4,15%,2019-09-01,331318
76042100,List 4,15%,2019-09-01,331318
76042910,List 4,15%,2019-09-01,331318
76042930,List 4,15%,2019-09-01,331318
76042950,List 4,15%,2019-09-01,331318
76051100,List 4,15%,2019-09-01,331318
76051900,List 4,15%,2019-09-01,331318
76052100,List 4,15%,2019-09-01,331318
76052900,List 4,15%,2019-09-01,331318
76061130,List 4,15%,2019-09-01,331315
76061160,List 4,15%,2019-09-01,331315
76061230,List 4,15%,2019-09-01,331315
76061260,List 4,15%,2019-09-01,331315
76069130,List 4,15%,2019-09-01,331315
76069160,List 4,15%,2019-09-01,331315
76069230,List 4,15%,2019-09-01,331315
76069260,List 4,15%,2019-09-01,331315
76071130,List 4,15%,2019-09-01,331315
76071160,List 4,15%,2019-09-01,331315
76071190,List 4,15%,2019-09-01,331315
76071910,List 4,15%,2019-09-01,332999
76071930,List 4,15%,2019-09-01,332999
76071960,List 4,15%,2019-09-01,332999
76072010,List 4,15%,2019-09-01,332999
76072050,List 4,15%,2019-09-01,332999
76081000,List 4,15%,2019-09-01,331318
76082000,List 4,15%,2019-09-01,331318
76090000,List 4,15%,2019-09-01,332919
76101000,List 4,15%,2019-09-01,332321
76151011,List 4,15%,2019-09-01,332999
76151020,List 4,15%,2019-09-01,332215
76151030,List 4,15%,2019-09-01,332215
76151050,List 4,15%,2019-09-01,332215
76151071,List 4,15%,2019-09-01,332215
76151091,List 4,15%,2019-09-01,332215
79070010,List 4,15%,2019-09-01,332999
82111000,List 4,15%,2019-09-01,332215
82119110,List 4,15%,2019-09-01,332215
82119120,List 4,15%,2019-09-01,332215
82119125,List 4,15%,2019-09-01,332215
82119130,List 4,15%,2019-09-01,332215
82119140,List 4,15%,2019-09-01,332215
82119150,List 4,15%,2019-09-01,332215
82119180,List 4,15%,2019-09-01,332215
82119220,List 4,15%,2019-09-01,332215
82119240,List 4,15%,2019-09-01,332215
82119260,List 4,15%,2019-09-01,332215
82119290,List 4,15%,2019-09-01,332215
82121000,List 4,15%,2019-09-01,332215
82122000,List 4,15%,2019-09-01,332215
82129000,List 4,15%,2019-09-01,332215
82130030,List 4,15%,2019-09-01,332215
82130060,List 4,15%,2019-09-01,332215
82130090,List 4,15%,2019-09-01,332215
82141000,List 4,15%,2019-09-01,332215
82142030,List 4,15%,2019-09-01,332215
82142060,List 4,15%,2019-09-01,332215
82142090,List 4,15%,2019-09-01,332215
82149030,List 4,15%,2019-09-01,332215
82149060,List 4,15%,2019-09-01,332215
82149090,List 4,15%,2019-09-01,332215
82151000,List 4,15%,2019-09-01,339910
82159130,List 4,15%,2019-09-01,332215
82159160,List 4,15%,2019-09-01,332215
82159190,List 4,15%,2019-09-01,332215
82159901,List 4,15%,2019-09-01,332215
82159910,List 4,15%,2019-09-01,332215
82159915,List 4,15%,2019-09-01,332215
82159920,List 4,15%,2019-09-01,332215
82159922,List 4,15%,2019-09-01,332215
82159924,List 4,15%,2019-09-01,332215
82159926,List 4,15%,2019-09-01,332215
82159930,List 4,15%,2019-09-01,332215
82159935,List 4,15%,2019-09-01,332215
82159940,List 4,15%,2019-09-01,332215
82159945,List 4,15%,2019-09-01,332215
82159950,List 4,15%,2019-09-01,332215
83011020,List 4,15%,2019-09-01,332510
83011040,List 4,15%,2019-09-01,332510
83011050,List 4,15%,2019-09-01,332510
83011060,List 4,15%,2019-09-01,332510
83011080,List 4,15%,2019-09-01,332510
83011090,List 4,15%,2019-09-01,332510
83013000,List 4,15%,2019-09-01,332510
83014030,List 4,15%,2019-09-01,332510
83014060,List 4,15%,2019-09-01,332510
83015000,List 4,15%,2019-09-01,332510
83016000,List 4,15%,2019-09-01,332510
83017000,List 4,15%,2019-09-01,332510
83021030,List 4,15%,2019-09-01,332510
83024230,List 4,15%,2019-09-01,333995
83024230,List 4,15%,2019-09-01,332510
83024260,List 4,15%,2019-09-01,332510
83040000,List 4,15%,2019-09-01,332999
83051000,List 4,15%,2019-09-01,323111
83052000,List 4,15%,2019-09-01,331222
83059030,List 4,15%,2019-09-01,332618
83059060,List 4,15%,2019-09-01,332618
83061000,List 4,15%,2019-09-01,332999
83062100,List 4,15%,2019-09-01,339910
83062900,List 4,15%,2019-09-01,339910
84031000,List 4,15%,2019-09-01,333414
84039000,List 4,15%,2019-09-01,333414
84145130,List 4,15%,2019-09-01,335210
84145190,List 4,15%,2019-09-01,335210
84159040,List 4,15%,2019-09-01,333415
84159080,List 4,15%,2019-09-01,335312
84159080,List 4,15%,2019-09-01,336390
84159080,List 4,15%,2019-09-01,333415
84161000,List 4,15%,2019-09-01,333414
84162000,List 4,15%,2019-09-01,333414
84172000,List 4,15%,2019-09-01,333241
84198150,List 4,15%,2019-09-01,333414
84198190,List 4,15%,2019-09-01,333318
84201010,List 4,15%,2019-09-01,333249
84211200,List 4,15%,2019-09-01,335224
84219120,List 4,15%,2019-09-01,335224
84219140,List 4,15%,2019-09-01,335224
84221100,List 4,15%,2019-09-01,335228
84229002,List 4,15%,2019-09-01,335228
84229011,List 4,15%,2019-09-01,333993
84229021,List 4,15%,2019-09-01,333993
84231000,List 4,15%,2019-09-01,333997
84241000,List 4,15%,2019-09-01,339999
84249005,List 4,15%,2019-09-01,339999
84249010,List 4,15%,2019-09-01,333912
84281000,List 4,15%,2019-09-01,333921
84286000,List 4,15%,2019-09-01,333921
84302000,List 4,15%,2019-09-01,333120
84302000,List 4,15%,2019-09-01,333112
84331100,List 4,15%,2019-09-01,333112
84331900,List 4,15%,2019-09-01,333111
84331900,List 4,15%,2019-09-01,333112
84341000,List 4,15%,2019-09-01,333111
84351000,List 4,15%,2019-09-01,333241
84359000,List 4,15%,2019-09-01,333241
84381000,List 4,15%,2019-09-01,333241
84382000,List 4,15%,2019-09-01,333241
84383000,List 4,15%,2019-09-01,333241
84384000,List 4,15%,2019-09-01,333241
84389010,List 4,15%,2019-09-01,333241
84401000,List 4,15%,2019-09-01,333244
84409000,List 4,15%,2019-09-01,333244
84425090,List 4,15%,2019-09-01,323120
84431920,List 4,15%,2019-09-01,333249
84433100,List 4,15%,2019-09-01,334118
84433210,List 4,15%,2019-09-01,334118
84433250,List 4,15%,2019-09-01,334118
84433910,List 4,15%,2019-09-01,333316
84433960,List 4,15%,2019-09-01,333316
84433990,List 4,15%,2019-09-01,334118
84439120,List 4,15%,2019-09-01,333249
84439130,List 4,15%,2019-09-01,333244
84439925,List 4,15%,2019-09-01,325910
84439950,List 4,15%,2019-09-01,325910
84439950,List 4,15%,2019-09-01,333244
84451100,List 4,15%,2019-09-01,333249
84451200,List 4,15%,2019-09-01,333249
84451300,List 4,15%,2019-09-01,333249
84451900,List 4,15%,2019-09-01,333111
84451900,List 4,15%,2019-09-01,333249
84452000,List 4,15%,2019-09-01,333249
84453000,List 4,15%,2019-09-01,333249
84454000,List 4,15%,2019-09-01,333249
84459000,List 4,15%,2019-09-01,333249
84461000,List 4,15%,2019-09-01,333249
84462110,List 4,15%,2019-09-01,333249
84462150,List 4,15%,2019-09-01,333249
84462900,List 4,15%,2019-09-01,333249
84463010,List 4,15%,2019-09-01,333249
84471110,List 4,15%,2019-09-01,333249
84471190,List 4,15%,2019-09-01,333249
84471210,List 4,15%,2019-09-01,333249
84471290,List 4,15%,2019-09-01,333249
84472020,List 4,15%,2019-09-01,333249
84472030,List 4,15%,2019-09-01,333249
84472040,List 4,15%,2019-09-01,333249
84472060,List 4,15%,2019-09-01,333249
84479010,List 4,15%,2019-09-01,333249
84479050,List 4,15%,2019-09-01,333249
84479090,List 4,15%,2019-09-01,333249
84481100,List 4,15%,2019-09-01,333249
84481900,List 4,15%,2019-09-01,333249
84482010,List 4,15%,2019-09-01,333249
84482050,List 4,15%,2019-09-01,333249
84483100,List 4,15%,2019-09-01,333249
84483200,List 4,15%,2019-09-01,333111
84483200,List 4,15%,2019-09-01,333249
84483300,List 4,15%,2019-09-01,333249
84483910,List 4,15%,2019-09-01,333249
84483950,List 4,15%,2019-09-01,333249
84483990,List 4,15%,2019-09-01,333249
84484200,List 4,15%,2019-09-01,333249
84484910,List 4,15%,2019-09-01,333249
84484920,List 4,15%,2019-09-01,333249
84485110,List 4,15%,2019-09-01,333249
84485130,List 4,15%,2019-09-01,333249
84485150,List 4,15%,2019-09-01,333249
84485910,List 4,15%,2019-09-01,333249
84485950,List 4,15%,2019-09-01,333249
84490010,List 4,15%,2019-09-01,333249
84490050,List 4,15%,2019-09-01,333249
84501100,List 4,15%,2019-09-01,335224
