fips,year,firms,bds_emp,firm_birth_rate
36051,2017,1001.0,14545.0,
36053,2017,1084.0,17427.0,
36055,2017,12903.0,358043.0,
36057,2017,731.0,13246.0,
36059,2017,38305.0,561556.0,
36061,2017,76615.0,2170630.0,
36063,2017,3513.0,61083.0,
36065,2017,3710.0,88841.0,
36067,2017,8678.0,218915.0,
36069,2017,2361.0,46680.0,
36071,2017,7625.0,118470.0,
36073,2017,555.0,8204.0,
36075,2017,1640.0,24666.0,
36077,2017,1071.0,18912.0,
36079,2017,2325.0,20905.0,
36081,2017,40358.0,557331.0,
36083,2017,2315.0,43385.0,
36085,2017,8949.0,137653.0,
36087,2017,8089.0,113292.0,
36089,2017,1373.0,26217.0,
36091,2017,4213.0,72531.0,
36093,2017,2317.0,53851.0,
36095,2017,461.0,5275.0,
36097,2017,323.0,3573.0,
36099,2017,594.0,10668.0,
36101,2017,1364.0,25638.0,
36103,2017,38466.0,588879.0,
36105,2017,1405.0,19614.0,
36107,2017,623.0,8281.0,
36109,2017,1912.0,47830.0,
36111,2017,3903.0,47180.0,
36113,2017,1667.0,30795.0,
36115,2017,835.0,10906.0,
36117,2017,1340.0,20035.0,
36119,2017,24652.0,387470.0,
36121,2017,646.0,8514.0,
36123,2017,434.0,5004.0,
36999,2017,517.0,227265.0,
37001,2017,2610.0,58844.0,
37003,2017,486.0,7421.0,
37005,2017,219.0,2138.0,
37007,2017,355.0,5159.0,
37009,2017,469.0,5544.0,
37011,2017,399.0,4387.0,
37013,2017,906.0,12415.0,
37015,2017,260.0,4922.0,
37017,2017,441.0,10187.0,
37019,2017,2029.0,26237.0,
37021,2017,6523.0,121956.0,
37023,2017,1188.0,23779.0,
37025,2017,3428.0,66793.0,
37027,2017,1137.0,21760.0,
37029,2017,104.0,563.0,
37031,2017,1679.0,19797.0,
37033,2017,212.0,1716.0,
37035,2017,3351.0,80197.0,
37037,2017,1182.0,13661.0,
37039,2017,519.0,7535.0,
37041,2017,297.0,3845.0,
37043,2017,195.0,1720.0,
37045,2017,1601.0,29697.0,
37047,2017,778.0,11274.0,
37049,2017,1697.0,26375.0,
37051,2017,4144.0,93106.0,
37053,2017,522.0,5049.0,
37055,2017,1403.0,14344.0,
37057,2017,2297.0,37733.0,
37059,2017,714.0,9721.0,
37061,2017,699.0,13255.0,
37063,2017,5549.0,191001.0,
37065,2017,561.0,11631.0,
37067,2017,6409.0,173134.0,
37069,2017,883.0,10566.0,
37071,2017,3253.0,65452.0,
37073,2017,112.0,890.0,
37075,2017,148.0,1773.0,
37077,2017,761.0,13783.0,
37079,2017,223.0,2123.0,
37081,2017,10026.0,262046.0,
37083,2017,736.0,11733.0,
37085,2017,1394.0,21236.0,
37087,2017,1126.0,15266.0,
37089,2017,2270.0,33027.0,
37091,2017,383.0,7313.0,
37093,2017,392.0,5703.0,
37095,2017,125.0,905.0,
37097,2017,3741.0,65500.0,
37099,2017,823.0,11775.0,
37101,2017,2696.0,39764.0,
37103,2017,122.0,882.0,
37105,2017,1113.0,23604.0,
37107,2017,997.0,23391.0,
37109,2017,1436.0,19374.0,
37111,2017,646.0,13531.0,
37113,2017,945.0,9502.0,
37115,2017,291.0,3086.0,
37117,2017,388.0,5367.0,
37119,2017,21934.0,619708.0,
37121,2017,310.0,3842.0,
37123,2017,421.0,7729.0,
37125,2017,1870.0,30970.0,
37127,2017,1612.0,34848.0,
37129,2017,5896.0,93979.0,
37131,2017,215.0,4607.0,
37133,2017,2140.0,36183.0,
37135,2017,2697.0,47769.0,
37137,2017,214.0,2036.0,
37139,2017,762.0,11212.0,
37141,2017,898.0,8933.0,
37143,2017,176.0,1350.0,
37145,2017,580.0,8030.0,
37147,2017,2817.0,59909.0,
37149,2017,439.0,4002.0,
37151,2017,2067.0,40530.0,
37153,2017,689.0,10960.0,
37155,2017,1397.0,31100.0,
37157,2017,1333.0,22639.0,
37159,2017,2190.0,44789.0,
37161,2017,1061.0,15372.0,
37163,2017,811.0,13737.0,
37165,2017,497.0,9810.0,
37167,2017,1075.0,15628.0,
37169,2017,544.0,6291.0,
37171,2017,1343.0,27979.0,
37173,2017,295.0,3604.0,
37175,2017,726.0,7991.0,
37177,2017,68.0,523.0,
37179,2017,3832.0,56879.0,
37181,2017,710.0,13889.0,
37183,2017,20922.0,457879.0,
37185,2017,246.0,2148.0,
37187,2017,196.0,2814.0,
37189,2017,1347.0,18296.0,
37191,2017,1750.0,33659.0,
37193,2017,975.0,19172.0,
37195,2017,1429.0,30948.0,
37197,2017,511.0,8641.0,
37199,2017,292.0,3381.0,
37999,2017,443.0,95103.0,
38001,2017,88.0,803.0,
38003,2017,319.0,3885.0,
38005,2017,99.0,1310.0,
38007,2017,49.0,405.0,
38009,2017,206.0,1817.0,
38011,2017,131.0,1234.0,
38013,2017,63.0,357.0,
38015,2017,2478.0,46958.0,
38017,2017,4371.0,104564.0,
38019,2017,133.0,1246.0,
38021,2017,184.0,1600.0,
38023,2017,83.0,631.0,
38025,2017,121.0,2054.0,
38027,2017,66.0,462.0,
38029,2017,106.0,665.0,
38031,2017,131.0,1357.0,
38033,2017,63.0,444.0,
38035,2017,1526.0,33032.0,
38037,2017,65.0,406.0,
38039,2017,73.0,597.0,
38041,2017,81.0,468.0,
38043,2017,62.0,485.0,
38045,2017,122.0,999.0,
38047,2017,57.0,464.0,
38049,2017,113.0,842.0,
38051,2017,98.0,822.0,
38053,2017,404.0,5860.0,
38055,2017,221.0,2574.0,
38057,2017,205.0,3951.0,
38059,2017,733.0,9775.0,
38061,2017,311.0,3956.0,
38063,2017,97.0,743.0,
38065,2017,40.0,565.0,
38067,2017,218.0,2380.0,
38069,2017,116.0,1082.0,
38071,2017,362.0,4437.0,
38073,2017,171.0,1533.0,
38075,2017,90.0,488.0,
38077,2017,446.0,5486.0,
38079,2017,159.0,2248.0,
38081,2017,98.0,1789.0,
38083,2017,31.0,137.0,
38085,2017,28.0,583.0,
38087,2017,13.0,32.0,
38089,2017,968.0,14149.0,
38091,2017,43.0,440.0,
38093,2017,552.0,9102.0,
38095,2017,64.0,473.0,
38097,2017,245.0,2503.0,
38099,2017,335.0,3315.0,
38101,2017,1647.0,26026.0,
38103,2017,158.0,1269.0,
38105,2017,1159.0,19040.0,
38999,2017,141.0,7774.0,
39001,2017,316.0,4271.0,
39003,2017,1925.0,46576.0,
39005,2017,878.0,17696.0,
39007,2017,1461.0,25033.0,
39009,2017,842.0,12986.0,
39011,2017,832.0,20584.0,
39013,2017,1147.0,18791.0,
39015,2017,425.0,6196.0,
39017,2017,5520.0,137638.0,
39019,2017,429.0,6613.0,
39021,2017,500.0,10668.0,
39023,2017,1816.0,41639.0,
39025,2017,2759.0,49661.0,
39027,2017,624.0,15510.0,
39029,2017,1561.0,26754.0,
39031,2017,547.0,8258.0,
39033,2017,688.0,12277.0,
39035,2017,22707.0,663186.0,
39037,2017,976.0,16297.0,
39039,2017,683.0,13353.0,
39041,2017,3603.0,81759.0,
39043,2017,1489.0,30831.0,
39045,2017,2169.0,35046.0,
39047,2017,510.0,9890.0,
39049,2017,19185.0,645124.0,
39051,2017,793.0,16073.0,
39053,2017,463.0,9729.0,
39055,2017,2144.0,29696.0,
39057,2017,2353.0,54878.0,
39059,2017,715.0,13916.0,
39061,2017,14721.0,474403.0,
39063,2017,1369.0,41494.0,
39065,2017,385.0,7040.0,
39067,2017,224.0,2789.0,
39069,2017,484.0,8626.0,
39071,2017,564.0,8485.0,
39073,2017,417.0,5323.0,
39075,2017,1159.0,18958.0,
39077,2017,918.0,17863.0,
39079,2017,496.0,9127.0,
39081,2017,996.0,18034.0,
39083,2017,914.0,17987.0,
39085,2017,4442.0,84423.0,
39087,2017,624.0,10155.0,
39089,2017,2328.0,59633.0,
39091,2017,702.0,16651.0,
39093,2017,4269.0,85402.0,
39095,2017,6899.0,188675.0,
39097,2017,573.0,13953.0,
39099,2017,4308.0,87127.0,
39101,2017,902.0,21715.0,
39103,2017,3157.0,54670.0,
39105,2017,262.0,2467.0,
39107,2017,850.0,16161.0,
39109,2017,1762.0,36202.0,
39111,2017,223.0,1726.0,
39113,2017,7968.0,231559.0,
39115,2017,149.0,2239.0,
39117,2017,319.0,3969.0,
39119,2017,1390.0,28585.0,
39121,2017,186.0,1802.0,
39123,2017,789.0,10521.0,
39125,2017,268.0,3753.0,
39127,2017,330.0,4273.0,
39129,2017,679.0,10580.0,
39131,2017,338.0,7756.0,
39133,2017,2398.0,46838.0,
39135,2017,555.0,9295.0,
39137,2017,603.0,9757.0,
39139,2017,2100.0,43283.0,
39141,2017,982.0,23541.0,
39143,2017,1032.0,23067.0,
39145,2017,1024.0,19489.0,
39147,2017,921.0,17548.0,
39149,2017,802.0,25602.0,
39151,2017,6162.0,142208.0,
39153,2017,9735.0,251363.0,
39155,2017,3117.0,61526.0,
39157,2017,1757.0,29383.0,
39159,2017,934.0,26582.0,
39161,2017,491.0,9913.0,
39163,2017,118.0,1450.0,
39165,2017,3353.0,88803.0,
39167,2017,1132.0,22871.0,
39169,2017,2091.0,40564.0,
39171,2017,692.0,15661.0,
39173,2017,2194.0,56616.0,
39175,2017,429.0,8207.0,
39999,2017,470.0,138516.0,
40001,2017,189.0,3116.0,
40003,2017,112.0,936.0,
40005,2017,227.0,2036.0,
40007,2017,127.0,1156.0,
40009,2017,651.0,8354.0,
40011,2017,224.0,2128.0,
40013,2017,656.0,10210.0,
40015,2017,416.0,4886.0,
40017,2017,2177.0,27441.0,
40019,2017,1389.0,20229.0,
40021,2017,610.0,8919.0,
40023,2017,241.0,3467.0,
40025,2017,65.0,369.0,
40027,2017,4478.0,69475.0,
40029,2017,77.0,766.0,
40031,2017,1707.0,31370.0,
40033,2017,71.0,1260.0,
40035,2017,288.0,3649.0,
40037,2017,1192.0,15555.0,
40039,2017,759.0,9244.0,
40041,2017,639.0,7991.0,
40043,2017,128.0,1027.0,
40045,2017,104.0,852.0,
40047,2017,1382.0,22003.0,
40049,2017,566.0,7444.0,
40051,2017,983.0,10831.0,
40053,2017,104.0,804.0,
40055,2017,73.0,654.0,
40057,2017,44.0,388.0,
40059,2017,84.0,507.0,
40061,2017,180.0,2554.0,
40063,2017,176.0,2059.0,
40065,2017,461.0,6668.0,
40067,2017,73.0,591.0,
40069,2017,149.0,3065.0,
40071,2017,905.0,14845.0,
40073,2017,418.0,5549.0,
40075,2017,156.0,1414.0,
40077,2017,142.0,1401.0,
40079,2017,620.0,8759.0,
40081,2017,478.0,5518.0,
40083,2017,762.0,6685.0,
40085,2017,124.0,5499.0,
40087,2017,748.0,8395.0,
40089,2017,502.0,8460.0,
40091,2017,284.0,2851.0,
40093,2017,218.0,1888.0,
40095,2017,255.0,3991.0,
40097,2017,665.0,10195.0,
40099,2017,243.0,3828.0,
40101,2017,1157.0,22592.0,
40103,2017,192.0,3806.0,
40105,2017,131.0,1910.0,
40107,2017,130.0,2723.0,
40109,2017,17751.0,377583.0,
40111,2017,556.0,6687.0,
40113,2017,517.0,7117.0,
40115,2017,479.0,9144.0,
40117,2017,218.0,2551.0,
40119,2017,1542.0,23347.0,
40121,2017,816.0,10685.0,
40123,2017,824.0,12928.0,
40125,2017,1100.0,18366.0,
40127,2017,154.0,1712.0,
40129,2017,81.0,496.0,
40131,2017,1406.0,26148.0,
40133,2017,387.0,5123.0,
40135,2017,486.0,7128.0,
40137,2017,933.0,11837.0,
40139,2017,413.0,7816.0,
40141,2017,109.0,1024.0,
40143,2017,13886.0,332065.0,
40145,2017,801.0,8325.0,
40147,2017,944.0,18018.0,
40149,2017,196.0,1507.0,
40151,2017,238.0,2772.0,
40153,2017,641.0,7262.0,
40999,2017,306.0,44388.0,
41001,2017,439.0,4016.0,
41003,2017,1810.0,28289.0,
41005,2017,9441.0,147165.0,
41007,2017,1253.0,15073.0,
41009,2017,775.0,8440.0,
41011,2017,1270.0,18170.0,
41013,2017,470.0,4461.0,
41015,2017,582.0,5517.0,
41017,2017,5831.0,68360.0,
41019,2017,2075.0,31480.0,
41021,2017,56.0,589.0,
41023,2017,192.0,1467.0,
41025,2017,168.0,1441.0,
41027,2017,848.0,10935.0,
41029,2017,4941.0,75533.0,
41031,2017,353.0,4079.0,
41033,2017,1621.0,23447.0,
41035,2017,1239.0,16458.0,
41037,2017,172.0,1277.0,
41039,2017,7760.0,125537.0,
41041,2017,1314.0,14675.0,
41043,2017,2171.0,36679.0,
41045,2017,601.0,8336.0,
41047,2017,6372.0,106734.0,
41049,2017,147.0,2972.0,
41051,2017,20388.0,436869.0,
41053,2017,1162.0,14854.0,
41055,2017,42.0,510.0,
41057,2017,646.0,7552.0,
41059,2017,1266.0,23959.0,
41061,2017,622.0,7448.0,
41063,2017,291.0,1766.0,
41065,2017,582.0,7825.0,
41067,2017,11673.0,278733.0,
41069,2017,29.0,160.0,
41071,2017,2101.0,30900.0,
41999,2017,308.0,21019.0,
42001,2017,1605.0,29343.0,
42003,2017,23273.0,706935.0,
42005,2017,1060.0,13774.0,
42007,2017,2637.0,47347.0,
42009,2017,861.0,12117.0,
42011,2017,6582.0,153231.0,
42013,2017,2521.0,53839.0,
42015,2017,1071.0,17951.0,
42017,2017,15058.0,248035.0,
42019,2017,3838.0,85314.0,
42021,2017,2387.0,45887.0,
42023,2017,102.0,1554.0,
42025,2017,952.0,14094.0,
42027,2017,2632.0,46377.0,
42029,2017,11220.0,247536.0,
42031,2017,761.0,11220.0,
42033,2017,1539.0,25858.0,
42035,2017,668.0,10975.0,
42037,2017,1173.0,22688.0,
42039,2017,1644.0,27150.0,
42041,2017,4616.0,120294.0,
42043,2017,5129.0,140626.0,
42045,2017,10018.0,211664.0,
42047,2017,729.0,13810.0,
42049,2017,4538.0,115015.0,
42051,2017,2062.0,32846.0,
42053,2017,80.0,881.0,
42055,2017,2458.0,50873.0,
42057,2017,234.0,5556.0,
42059,2017,570.0,10630.0,
42061,2017,665.0,9952.0,
42063,2017,1468.0,24561.0,
42065,2017,935.0,14972.0,
42067,2017,416.0,5792.0,
42069,2017,4034.0,89934.0,
42071,2017,10188.0,235845.0,
42073,2017,1549.0,25885.0,
42075,2017,2188.0,45305.0,
42077,2017,6413.0,180267.0,
42079,2017,5356.0,136127.0,
42081,2017,2171.0,43443.0,
42083,2017,764.0,12079.0,
42085,2017,2125.0,44769.0,
42087,2017,796.0,14589.0,
42089,2017,2648.0,48434.0,
42091,2017,19608.0,511915.0,
42093,2017,289.0,14932.0,
42095,2017,5030.0,109639.0,
42097,2017,1366.0,24519.0,
42099,2017,651.0,6480.0,
42101,2017,20699.0,636534.0,
42103,2017,766.0,8256.0,
42105,2017,309.0,4337.0,
42107,2017,2148.0,40129.0,
42109,2017,756.0,15998.0,
42111,2017,1410.0,19438.0,
42113,2017,138.0,1031.0,
42115,2017,718.0,6764.0,
42117,2017,677.0,9802.0,
42119,2017,767.0,15943.0,
42121,2017,930.0,15026.0,
42123,2017,682.0,13884.0,
42125,2017,4055.0,88779.0,
42127,2017,1034.0,12198.0,
42129,2017,6593.0,127451.0,
42131,2017,535.0,10445.0,
42133,2017,6416.0,168968.0,
42999,2017,447.0,98204.0,
44001,2017,1044.0,14749.0,
44003,2017,3816.0,71583.0,
44005,2017,2230.0,31684.0,
44007,2017,12148.0,270503.0,
44009,2017,3015.0,43459.0,
44999,2017,210.0,5418.0,
45001,2017,299.0,3849.0,
45003,2017,2129.0,42993.0,
45005,2017,104.0,1701.0,
45007,2017,3038.0,60682.0,
45009,2017,221.0,2951.0,
45011,2017,313.0,11320.0,
45013,2017,4194.0,52202.0,
45015,2017,2562.0,46533.0,
45017,2017,216.0,3588.0,
45019,2017,10203.0,207337.0,
45021,2017,827.0,18805.0,
45023,2017,464.0,7371.0,
45025,2017,545.0,13515.0,
45027,2017,421.0,5229.0,
45029,2017,630.0,8183.0,
45031,2017,884.0,17467.0,
45033,2017,386.0,6398.0,
45035,2017,1935.0,31397.0,
45037,2017,281.0,4324.0,
45039,2017,249.0,7452.0,
45041,2017,2505.0,58536.0,
45043,2017,1426.0,18218.0,
45045,2017,9836.0,230351.0,
45047,2017,1108.0,22633.0,
45049,2017,275.0,2952.0,
45051,2017,6762.0,113810.0,
45053,2017,582.0,9274.0,
45055,2017,947.0,13801.0,
45057,2017,1154.0,19284.0,
45059,2017,759.0,16751.0,
45061,2017,177.0,1650.0,
45063,2017,5025.0,102147.0,
45065,2017,84.0,979.0,
45067,2017,410.0,5407.0,
45069,2017,282.0,4799.0,
45071,2017,642.0,11448.0,
45073,2017,1303.0,19201.0,
45075,2017,1281.0,24732.0,
45077,2017,1676.0,26798.0,
45079,2017,6586.0,158468.0,
45081,2017,214.0,3907.0,
45083,2017,4909.0,130076.0,
45085,2017,1429.0,30884.0,
45087,2017,358.0,6463.0,
45089,2017,420.0,7132.0,
45091,2017,4003.0,86252.0,
45999,2017,365.0,74260.0,
46003,2017,66.0,715.0,
46005,2017,479.0,6959.0,
46007,2017,57.0,716.0,
46009,2017,140.0,1030.0,
46011,2017,775.0,14083.0,
46013,2017,1107.0,18567.0,
46015,2017,202.0,1825.0,
46017,2017,10.0,166.0,
46019,2017,282.0,2319.0,
46021,2017,47.0,395.0,
46023,2017,229.0,2418.0,
46025,2017,101.0,644.0,
46027,2017,268.0,3601.0,
46029,2017,936.0,13309.0,
46031,2017,36.0,458.0,
46033,2017,218.0,1416.0,
46035,2017,622.0,10453.0,
46037,2017,162.0,1391.0,
46039,2017,102.0,978.0,
46041,2017,87.0,740.0,
46043,2017,85.0,755.0,
46045,2017,109.0,919.0,
46047,2017,183.0,2580.0,
46049,2017,57.0,455.0,
46051,2017,254.0,3435.0,
46053,2017,156.0,1004.0,
46055,2017,72.0,744.0,
46057,2017,152.0,1302.0,
46059,2017,109.0,1143.0,
46061,2017,74.0,454.0,
46063,2017,39.0,372.0,
46065,2017,578.0,6928.0,
46067,2017,198.0,2271.0,
46069,2017,36.0,494.0,
46071,2017,46.0,292.0,
46073,2017,67.0,1096.0,
46075,2017,38.0,246.0,
46077,2017,135.0,1107.0,
46079,2017,317.0,3765.0,
46081,2017,888.0,9879.0,
46083,2017,1495.0,21325.0,
46085,2017,57.0,635.0,
46087,2017,166.0,1005.0,
46089,2017,62.0,299.0,
46091,2017,124.0,1173.0,
46093,2017,641.0,6678.0,
46095,2017,22.0,161.0,
46097,2017,68.0,499.0,
46099,2017,4269.0,119466.0,
46101,2017,145.0,1742.0,
46102,2017,62.0,1906.0,
46103,2017,2968.0,47955.0,
46105,2017,110.0,686.0,
46107,2017,88.0,783.0,
46109,2017,184.0,2355.0,
46111,2017,47.0,346.0,
46115,2017,151.0,1258.0,
46117,2017,97.0,1018.0,
46119,2017,49.0,283.0,
46121,2017,54.0,1049.0,
46123,2017,170.0,1559.0,
46125,2017,207.0,1489.0,
46127,2017,417.0,9181.0,
46129,2017,188.0,1740.0,
46135,2017,647.0,11337.0,
46137,2017,22.0,123.0,
46999,2017,144.0,2204.0,
47001,2017,1236.0,40889.0,
47003,2017,710.0,14679.0,
47005,2017,265.0,3376.0,
47007,2017,93.0,717.0,
47009,2017,1914.0,43235.0,
47011,2017,1551.0,38715.0,
47013,2017,502.0,7128.0,
47015,2017,168.0,1611.0,
47017,2017,369.0,5782.0,
47019,2017,606.0,9093.0,
47021,2017,546.0,6824.0,
47023,2017,213.0,2998.0,
47025,2017,376.0,7900.0,
47027,2017,94.0,908.0,
47029,2017,427.0,6116.0,
47031,2017,1030.0,18913.0,
47033,2017,198.0,2793.0,
47035,2017,897.0,14549.0,
47037,2017,14108.0,444516.0,
47039,2017,182.0,2976.0,
47041,2017,253.0,4433.0,
47043,2017,826.0,14093.0,
47045,2017,685.0,12570.0,
47047,2017,505.0,6887.0,
47049,2017,222.0,3934.0,
47051,2017,608.0,11796.0,
47053,2017,762.0,11034.0,
47055,2017,485.0,9049.0,
47057,2017,179.0,2388.0,
47059,2017,927.0,22497.0,
47061,2017,120.0,1113.0,
47063,2017,1063.0,28541.0,
47065,2017,6769.0,188802.0,
47067,2017,49.0,445.0,
47069,2017,296.0,5595.0,
47071,2017,426.0,6733.0,
47073,2017,493.0,10647.0,
47075,2017,281.0,4376.0,
47077,2017,430.0,6697.0,
47079,2017,616.0,8990.0,
47081,2017,236.0,2385.0,
47083,2017,96.0,982.0,
47085,2017,285.0,4381.0,
47087,2017,90.0,868.0,
47089,2017,580.0,10991.0,
47091,2017,208.0,3430.0,
47093,2017,8405.0,218138.0,
47095,2017,67.0,709.0,
47097,2017,266.0,4909.0,
47099,2017,621.0,8570.0,
47101,2017,186.0,1996.0,
47103,2017,495.0,8459.0,
47105,2017,791.0,12937.0,
47107,2017,781.0,16630.0,
47109,2017,376.0,4623.0,
47111,2017,273.0,3563.0,
47113,2017,2039.0,53492.0,
47115,2017,394.0,5931.0,
47117,2017,421.0,8250.0,
47119,2017,1382.0,29567.0,
47121,2017,84.0,1606.0,
47123,2017,589.0,12265.0,
47125,2017,2223.0,45133.0,
47127,2017,60.0,1107.0,
47129,2017,136.0,1359.0,
47131,2017,529.0,8601.0,
47133,2017,285.0,3861.0,
47135,2017,104.0,1774.0,
47137,2017,73.0,807.0,
47139,2017,180.0,1287.0,
47141,2017,1542.0,30588.0,
47143,2017,430.0,8814.0,
47145,2017,595.0,9299.0,
47147,2017,1011.0,20530.0,
47149,2017,3989.0,109037.0,
47151,2017,289.0,3761.0,
47153,2017,166.0,1951.0,
47155,2017,2146.0,40504.0,
47157,2017,13198.0,434618.0,
47159,2017,237.0,3997.0,
47161,2017,142.0,1346.0,
47163,2017,2510.0,62199.0,
47165,2017,2575.0,46290.0,
47167,2017,607.0,9590.0,
47169,2017,111.0,1553.0,
47171,2017,216.0,3810.0,
47173,2017,169.0,1692.0,
47175,2017,39.0,496.0,
47177,2017,640.0,11088.0,
47179,2017,2292.0,52782.0,
47181,2017,166.0,2443.0,
47183,2017,476.0,7442.0,
47185,2017,349.0,5393.0,
47187,2017,5632.0,130498.0,
47189,2017,2219.0,41325.0,
47999,2017,409.0,90966.0,
48001,2017,764.0,12056.0,
48003,2017,342.0,5191.0,
48005,2017,1575.0,28718.0,
48007,2017,477.0,4332.0,
48009,2017,184.0,1125.0,
48011,2017,41.0,269.0,
48013,2017,717.0,11075.0,
48015,2017,567.0,7363.0,
48017,2017,133.0,1381.0,
48019,2017,354.0,3218.0,
48021,2017,1123.0,14296.0,
48023,2017,91.0,871.0,
48025,2017,431.0,5007.0,
48027,2017,3809.0,89011.0,
48029,2017,24417.0,757555.0,
48031,2017,286.0,2252.0,
48033,2017,12.0,55.0,
48035,2017,252.0,2373.0,
48037,2017,1693.0,32045.0,
48039,2017,4392.0,89842.0,
48041,2017,3473.0,69682.0,
48043,2017,261.0,2540.0,
48045,2017,30.0,134.0,
48047,2017,96.0,1426.0,
48049,2017,776.0,13380.0,
48051,2017,288.0,3288.0,
48053,2017,1186.0,12588.0,
48055,2017,552.0,6378.0,
48057,2017,371.0,7885.0,
48059,2017,181.0,1551.0,
48061,2017,4718.0,107447.0,
48063,2017,191.0,2371.0,
48065,2017,116.0,818.0,
48067,2017,421.0,5176.0,
48069,2017,151.0,1125.0,
48071,2017,511.0,12396.0,
48073,2017,659.0,11592.0,
48075,2017,149.0,1202.0,
48077,2017,135.0,823.0,
48079,2017,39.0,272.0,
48081,2017,52.0,286.0,
48083,2017,191.0,1444.0,
48085,2017,17266.0,425637.0,
48087,2017,62.0,508.0,
48089,2017,503.0,6154.0,
48091,2017,3077.0,49947.0,
48093,2017,211.0,2611.0,
48095,2017,43.0,661.0,
48097,2017,809.0,12635.0,
48099,2017,678.0,12949.0,
48101,2017,28.0,132.0,
48103,2017,75.0,1014.0,
48105,2017,109.0,973.0,
48107,2017,79.0,584.0,
48109,2017,50.0,621.0,
48111,2017,183.0,1602.0,
48113,2017,46704.0,1484278.0,
48115,2017,240.0,2587.0,
48117,2017,355.0,5406.0,
48119,2017,53.0,756.0,
48121,2017,11118.0,224400.0,
48123,2017,378.0,5177.0,
48125,2017,37.0,235.0,
48127,2017,202.0,3920.0,
48129,2017,70.0,369.0,
48131,2017,123.0,1927.0,
48133,2017,374.0,5864.0,
48135,2017,2867.0,59334.0,
48137,2017,39.0,208.0,
48139,2017,2508.0,45405.0,
48141,2017,10247.0,236320.0,
48143,2017,881.0,12178.0,
48145,2017,209.0,1887.0,
48147,2017,425.0,5233.0,
48149,2017,666.0,7214.0,
48151,2017,63.0,478.0,
48153,2017,130.0,945.0,
48155,2017,23.0,139.0,
48157,2017,10274.0,172828.0,
48159,2017,144.0,6388.0,
48161,2017,303.0,3474.0,
48163,2017,285.0,5082.0,
48165,2017,390.0,5242.0,
48167,2017,4634.0,87507.0,
48169,2017,126.0,1373.0,
48171,2017,913.0,9809.0,
48173,2017,24.0,213.0,
48175,2017,144.0,1402.0,
48177,2017,370.0,4888.0,
48179,2017,494.0,6016.0,
48181,2017,2178.0,39712.0,
48183,2017,3191.0,61701.0,
48185,2017,391.0,5782.0,
48187,2017,1783.0,34722.0,
48189,2017,572.0,8734.0,
48191,2017,63.0,419.0,
48193,2017,188.0,1596.0,
48195,2017,127.0,1107.0,
48197,2017,70.0,717.0,
48199,2017,672.0,9329.0,
48201,2017,71111.0,2035952.0,
48203,2017,1133.0,20612.0,
48205,2017,108.0,1218.0,
48207,2017,129.0,1166.0,
48209,2017,3390.0,59620.0,
48211,2017,130.0,1360.0,
48213,2017,1140.0,13996.0,
48215,2017,8932.0,197587.0,
48217,2017,548.0,7071.0,
48219,2017,426.0,6529.0,
48221,2017,1120.0,12939.0,
48223,2017,662.0,9926.0,
48225,2017,315.0,3821.0,
48227,2017,634.0,8761.0,
48229,2017,30.0,370.0,
48231,2017,1305.0,26387.0,
48233,2017,386.0,6158.0,
48235,2017,49.0,422.0,
48237,2017,206.0,1589.0,
48239,2017,296.0,5439.0,
48241,2017,511.0,8220.0,
48243,2017,57.0,405.0,
48245,2017,4446.0,104340.0,
48247,2017,74.0,1129.0,
48249,2017,683.0,14270.0,
48251,2017,2395.0,36660.0,
48253,2017,226.0,1882.0,
48255,2017,289.0,4531.0,
48257,2017,1601.0,26137.0,
48259,2017,1153.0,13727.0,
48261,2017,12.0,159.0,
48263,2017,14.0,95.0,
48265,2017,1240.0,16536.0,
48267,2017,118.0,908.0,
48269,2017,,,
48271,2017,32.0,550.0,
48273,2017,484.0,6393.0,
48275,2017,77.0,660.0,
48277,2017,1052.0,17556.0,
48279,2017,201.0,2191.0,
48281,2017,332.0,3783.0,
48283,2017,131.0,1915.0,
48285,2017,417.0,5301.0,
48287,2017,375.0,5794.0,
48289,2017,295.0,4082.0,
48291,2017,894.0,12755.0,
48293,2017,326.0,4898.0,
48295,2017,74.0,962.0,
48297,2017,247.0,3115.0,
48299,2017,387.0,3738.0,
48301,2017,3.0,33.0,
48303,2017,5612.0,113554.0,
48305,2017,89.0,801.0,
48307,2017,193.0,2210.0,
48309,2017,4100.0,102542.0,
48311,2017,37.0,515.0,
48313,2017,238.0,2579.0,
48315,2017,161.0,1842.0,
48317,2017,109.0,1531.0,
48319,2017,130.0,824.0,
48321,2017,635.0,8055.0,
48323,2017,679.0,12815.0,
48325,2017,628.0,7136.0,
48327,2017,40.0,176.0,
48329,2017,4202.0,83304.0,
48331,2017,349.0,5116.0,
48333,2017,102.0,861.0,
48335,2017,118.0,1093.0,
48337,2017,385.0,3495.0,
48339,2017,8935.0,168387.0,
48341,2017,384.0,7849.0,
48343,2017,193.0,2987.0,
48345,2017,20.0,179.0,
48347,2017,1101.0,18043.0,
48349,2017,811.0,14101.0,
48351,2017,148.0,1317.0,
48353,2017,317.0,4281.0,
48355,2017,6042.0,141572.0,
48357,2017,312.0,3483.0,
48359,2017,41.0,714.0,
48361,2017,1074.0,18302.0,
48363,2017,547.0,5436.0,
