fips,tariff_exposure_share,tariff_exposure_weighted,emp_total_2017
25009,0.0054926647165970816,0.0007496939228575205,2841608
25011,0.0013497338732268828,0.0001865516115020638,196335
25013,0.00301103384309061,0.00037806130862446123,1763846
25015,0.0002893916703768163,3.055919543719054e-05,494140
25017,0.005256217035659954,0.0006006304637269043,7910442
25019,0.0,0.0,43383
25021,0.0019114910179311754,0.00022631759704279478,3094443
25023,0.0018706531783473567,0.00021275218986168703,1644880
25025,0.00031998309992171286,4.044364923667069e-05,5794056
25027,0.004476411338604596,0.0005066270048906148,2931366
25999,0.0,0.0,254147
26000,0.013422868694740447,0.0015102958844108955,38598530
26001,0.011274663326025681,0.001127466332602568,9579
26003,0.0,0.0,12492
26005,0.006649380456414056,0.0007690062758535761,275364
26007,0.0029208816239029945,0.00040770639333645957,74635
26009,0.00370070544697583,0.00043020700821094017,34588
26011,0.0,0.0,29007
26013,0.004859225382306703,0.0004859225382306703,13994
26015,0.0008379485970907472,0.00011238794619671716,76377
26017,0.0016797132432128333,0.00021093424712845092,248852
26019,0.0020840569642236887,0.00023472745634623454,28790
26021,0.00862782855641213,0.001002665028447267,452837
26023,0.0,0.0,85417
26025,0.014229781802073857,0.0014993591606301938,419894
26027,0.0029533670061920024,0.0003820359214449124,59593
26029,0.0,0.0,73514
26031,0.0,0.0,43256
26033,0.0002914232859876082,2.9142328598760818e-05,78923
26035,0.0005200208008320333,5.2002080083203335e-05,44229
26037,0.0005113221329437546,6.149685112431643e-05,123210
26039,0.0,0.0,21586
26041,0.0013202365863962822,0.00013202365863962824,94680
26043,0.0012578749312925459,0.0001257874931292546,94604
26045,0.00013464160088863457,1.3464160088863458e-05,297085
26047,0.0001042560528658385,1.3312695981330145e-05,124693
26049,0.0022950078376504264,0.0002504898738746888,1057077
26051,0.0039635202216492865,0.0003963520221649287,25987
26053,0.0,0.0,31091
26055,0.0027295400918988287,0.0003170396825574414,386512
26057,0.0007963828803370498,9.739057804618098e-05,77852
26059,0.0017508721200143252,0.00018830037864140078,75391
26061,0.00014244608415714651,1.9441965540367293e-05,70202
26063,0.0017479970866715222,0.00020765518216355798,75515
26065,0.0022368349150257744,0.00037164940546747366,1097980
26067,0.004553982602763091,0.0004553982602763091,117260
26069,0.00042738521654184307,4.273852165418431e-05,49136
26071,0.002179053270898048,0.00021790532708980482,21569
26073,9.322216590049699e-05,9.3222165900497e-06,171633
26075,0.002805168701969842,0.0002905816214758468,433842
26077,0.0025312897034574107,0.000306800011700634,924825
26079,0.0022554660529344075,0.00029321058688147296,21725
26081,0.010516281074645098,0.0011712852724216694,3366209
26083,0.0,0.0,1823
26085,0.003119777158774373,0.00031197771587743737,8975
26087,0.004147514841268778,0.00043803104966347534,149246
26089,0.004609401257982426,0.0005532708970554075,41654
26091,0.001714858317579364,0.00019419777979644702,193602
26093,0.006301035170063652,0.0006527645367229104,482143
26095,0.004703565959308685,0.00047035659593086857,9142
26097,0.000988239944658563,9.882399446585631e-05,30357
26099,0.015411925485343857,0.0016840965478237403,2814963
26101,0.0,0.0,36547
26103,0.0005399361893594393,5.399361893594394e-05,183355
26105,0.0016408002288088393,0.00017316702347677088,66431
26107,0.0,0.0,69338
26109,0.0010745242245516846,0.00010745242245516846,41879
26111,0.013542444610405775,0.001429480264431721,281190
26113,0.002483749933942821,0.00024837499339428213,18923
26115,0.0017304659698284886,0.0002157703829818906,286628
26117,0.009044641558819252,0.0010448832370082773,103155
26119,0.0014012143858010276,0.00014012143858010276,10705
26121,0.0036896397327271474,0.0004162722832805753,464544
26123,0.0024723576677426,0.0002969844271617635,72805
26125,0.005904654963488986,0.0006586798382715954,6356849
26127,0.022161557972572115,0.0024345079601010566,46522
26129,0.0,0.0,36339
26131,0.0,0.0,7268
26133,0.0,0.0,38609
26135,0.0,0.0,7841
26137,0.0005611672278338945,6.20437023945796e-05,67716
26139,0.017920205561814107,0.0022091453853788873,948036
26141,0.004807967488981741,0.00048079674889817413,17471
26143,0.0,0.0,36432
26145,0.00176103278812636,0.00018274944032805316,607598
26147,0.012387670871996019,0.0013659858328425967,341630
26149,0.006538530027155767,0.0006901459721229525,179704
26151,0.0012679806703391142,0.00015323336974811354,70979
26153,0.0059875757802559685,0.0005987575780255969,13361
26155,0.0020928812968112626,0.00022859745116956355,103207
26157,0.0020748100526008185,0.00024667083977535716,68440
26159,0.013548173582095728,0.0015600363006372123,145038
26161,0.0036938652117513857,0.00044610721126247594,1467027
26163,0.00932796299715288,0.0009906542069227466,6174660
26165,0.002336890600135762,0.00023368906001357623,89863
26999,0.00408105539694394,0.0005151989144486881,982834
27000,0.00955855702381133,0.0011413991789954363,25904433
27001,0.0007756685037762809,7.756685037762809e-05,24495
27003,0.0060808139975463745,0.0007163719242705914,976514
27005,0.0017515243735563607,0.00022548410762841134,91349
27007,0.000544532813854142,5.44532813854142e-05,130387
27009,0.0,0.0,126951
27011,0.0,0.0,9192
27013,0.0017864811474705832,0.0002469144891201062,291075
27015,0.008977944113874814,0.0013067336883866702,95122
27017,0.000562409067012263,6.29323189262547e-05,81791
27019,0.0001207601301281887,1.6214617761079305e-05,273269
27021,0.0029204944992627874,0.0002945022236809221,70536
27023,0.0013542387673417798,0.00016814114665389155,33229
27025,0.0005234352042315604,6.460196732050152e-05,108896
27027,0.0012855982918834393,0.0001550352340130706,133012
27029,0.0,0.0,16110
27031,0.0,0.0,18317
27033,0.006229828116790513,0.0009219645225049413,26646
27035,0.0012854594424428977,0.00016116441739195465,228712
27037,0.002346095121368551,0.00029368765438924575,1540432
27039,0.003086240027950853,0.0004574768531997904,34346
27041,0.008073996850253977,0.0012110995275380965,135249
27043,0.001549163148142523,0.00023237447222137846,32921
27045,0.0023001569518861288,0.00031796287276072955,36954
27047,0.000671067240937542,8.36722301113033e-05,81959
27049,0.001973037313046628,0.0002483008159533544,154584
27051,0.0038197760222241513,0.00044178217630774276,11519
27053,0.0049644279071077305,0.0005814042380832557,7953988
27055,0.0,0.0,32408
27057,0.0013225494684368482,0.00013225494684368484,39318
27059,0.00042074403832842466,4.207440383284247e-05,73679
27061,0.0,0.0,110682
27063,0.001999418351025156,0.0002999127526537734,27508
27065,0.0,0.0,21752
27067,0.0010264598540145986,0.00012547245097427578,157824
27069,0.0027554535017221588,0.00033805332312795,8710
27071,0.0,0.0,29176
27073,0.004000340454506766,0.000600051068176015,11749
27075,0.0010604870384917518,0.00010604870384917519,25460
27077,0.0025751957148743305,0.00025751957148743306,9708
27079,0.0005188371353495457,6.683364145413719e-05,59749
27081,0.0055055055055055055,0.0008258258258258258,9990
27083,0.0007399918705118452,0.00010682981229220299,95947
27085,9.6158889452244e-05,1.3124388965779248e-05,114394
27087,0.0,0.0,5177
27089,0.0065578070693160205,0.0007776466216363915,15249
27091,0.0029062043310747977,0.00035857025818165716,60216
27093,0.0005536644383381864,5.980943006739669e-05,48766
27095,0.0,0.0,57166
27097,0.0012968379228519397,0.00014665305446719275,72484
27099,0.00043031412931439947,4.5700027686878085e-05,99927
27101,0.0007379166154224573,8.609027179928667e-05,16262
27103,6.985110073692911e-05,1.0150238075835011e-05,85897
27105,0.0029542097488921715,0.0004192830235325406,61607
27107,0.00611198738170347,0.0007092241097564441,10144
27109,0.0013566069423915973,0.00019014477655330308,675214
27111,0.0013764878666281577,0.0001726754868404073,162733
27113,0.0,0.0,53264
27115,0.001420903062835491,0.0001420903062835491,50672
27117,0.008872445130931427,0.001330866769639714,27839
27119,0.005744461617722824,0.0007046911672104872,77640
27121,0.0030931023816888337,0.00036139603878546035,25864
27123,0.005040715835830514,0.0005892951873750778,2768456
27125,0.0,0.0,5853
27127,0.002686991344787495,0.0003238169056538776,38705
27129,0.00695020450190201,0.0009081565333889218,34963
27131,0.0015311820034307685,0.00019404492116641413,173722
27133,0.0006546216286986122,7.637252334817142e-05,22914
27135,0.0005397469666220476,5.397469666220477e-05,46318
27137,0.0008508733779040953,0.00010481209879213804,790952
27139,0.00037877082246243416,4.408692245910849e-05,377537
27141,0.003785985085197684,0.00040075786466862583,192024
27143,0.0004492026652691473,5.240697761473384e-05,26714
27145,0.0030607329560229228,0.0003965066911862791,703753
27147,0.002223557692307692,0.00028731443282224527,133120
27149,0.005278694217746137,0.00073971175551311,28795
27151,0.0007466947775288795,8.71143907117026e-05,22767
27153,0.0,0.0,40576
27155,0.00383525095881274,0.0004474459451948196,5997
27157,0.0,0.0,43182
27159,0.0005129355945244125,5.1293559452441254e-05,31193
27161,0.0006750506287971598,7.875590669300197e-05,39997
27163,0.001979275287746252,0.0002550788142453329,658827
27165,0.0,0.0,27655
27167,0.00657606313020605,0.0008081250913342101,11405
27169,0.0011713468619742179,0.00012990735144767257,160499
27171,0.004979610679387551,0.0005881522582107333,324925
27173,0.0032858707557502738,0.00045478356112195814,20999
27999,0.0004851695470876714,5.7146443415397944e-05,533834
28000,0.008758006669017986,0.0010237197751071505,10110634
28001,0.002595840788431643,0.0002595840788431643,68186
28003,0.00025091527047525633,2.5091527047525635e-05,87679
28005,0.016247116638250927,0.0016247116638250928,9971
28007,0.0005680204487361545,5.680204487361545e-05,28168
28009,0.0,0.0,6139
28011,0.002634156672755672,0.0002892277552749318,75546
28013,0.0,0.0,19424
28015,0.0,0.0,6525
28017,0.00045000450004500047,4.500045000450005e-05,33333
28019,0.0,0.0,10219
28021,0.0,0.0,11500
28023,0.005300466185580177,0.0005300466185580178,15659
28025,0.0,0.0,32749
28027,0.003517369481879619,0.0003710740115514253,50606
28029,0.0015165789655093179,0.0001516578965509318,43519
28031,0.0002816813245281838,2.816813245281838e-05,31951
28033,0.0007151283125996534,7.151283125996535e-05,462854
28035,0.0001689729679203023,2.3062526702635852e-05,278151
28037,0.009494826536822884,0.0009494826536822885,8215
28039,0.0026083327537038325,0.00033792399897985203,28754
28041,0.011028608866564753,0.0011028608866564752,9158
28043,0.0009760624679979519,9.76062467997952e-05,62496
28045,0.0006486167755884232,9.729251633826348e-05,101755
28047,0.0007175457078045245,7.686053270553275e-05,699607
28049,0.0004870283120070716,5.384829523626156e-05,932184
28051,0.0,0.0,22646
28053,0.003595397890699904,0.00037685096409928627,12516
28055,0.0,0.0,522
28057,0.002012127144682818,0.00020121271446828183,36777
28059,0.0011768494746315198,0.0001522680688532189,332243
28061,0.0,0.0,20342
28063,0.0,0.0,4893
28065,0.0,0.0,8116
28067,0.0,0.0,177502
28069,0.004111428091961739,0.0004111428091961739,11918
28071,0.0,0.0,152852
28073,0.0,0.0,151569
28075,0.0019969443844761446,0.00022425837664889758,240868
28077,0.0049881235154394295,0.000498812351543943,12630
28079,0.0025547445255474453,0.00025547445255474455,24660
28081,0.007753697555086024,0.0008385293145329367,414125
28083,0.0013929928239763613,0.00014914872660757,94760
28085,0.006285969378521531,0.0006285969378521531,82883
28087,0.0005109152602613443,5.109152602613443e-05,180069
28089,0.002125914036026396,0.00022960015404242728,420525
28091,0.0,0.0,51977
28093,0.0,0.0,39548
28095,0.00022161483341951688,3.0247429966717843e-05,67685
28097,0.0057361376673040155,0.0005736137667304016,14121
28099,0.0,0.0,67640
28101,0.000664788375700402,6.64788375700402e-05,31589
28103,0.003318209521229769,0.0003318209521229769,14767
28105,0.0002206997140499357,2.2069971404993572e-05,104214
28107,0.0,0.0,62275
28109,0.0,0.0,66555
28111,0.0,0.0,11912
28113,0.0002755851262770418,2.755851262770418e-05,101602
28115,0.0630623020063358,0.0068490794961227905,94700
28117,0.008142201834862386,0.0009653505897771953,43600
28119,0.002639751552795031,0.00026397515527950313,6440
28121,0.0014943185399186357,0.00016636537084304044,491863
28123,0.06566787537085242,0.009617261830334308,87973
28125,0.024721878862793572,0.0026068338336570724,6472
28127,0.0,0.0,36858
28129,0.004692421418011184,0.00046924214180111846,15557
28131,0.0064650763124514095,0.000646507631245141,24439
28133,0.004602113734649985,0.00046021137346499854,43241
28135,0.004668664204585046,0.00047234139980290073,14351
28137,0.0,0.0,32773
28139,0.004687333546393949,0.0005532590415415809,37548
28141,0.0019458057076967427,0.00019458057076967428,41628
28143,0.0035918654811162957,0.00037427841988102575,56795
28145,0.005661117650355922,0.0006132877454552249,71364
28147,0.005768787016383355,0.0006730251519113913,13001
28149,0.0002718554816259676,2.7185548162596764e-05,147137
28151,0.0010270344582191061,0.00011159901986947766,123657
28153,0.0,0.0,29515
28155,0.0025568908207619537,0.00025568908207619537,11733
28157,0.0036377937272637894,0.00036377937272637895,10171
28159,0.0,0.0,30423
28161,0.0,0.0,15533
28163,0.0006719623701072739,7.839560984584862e-05,41669
28999,0.0,0.0,260561
29000,0.007592398911613452,0.0008888696274926587,25156871
29001,0.0,0.0,60054
29003,0.0,0.0,12926
29005,0.00607463118310674,0.000911194677466011,10371
29007,0.0,0.0,57716
29009,0.018275124439508,0.002132097851275933,97236
29011,0.0,0.0,20730
29013,0.0005676749655340199,5.6767496553401994e-05,24662
29015,0.0,0.0,24576
29017,0.0,0.0,10147
29019,0.0003209621597725408,4.293680430749441e-05,660514
29021,0.0011730325979585118,0.0001222375769626346,340144
29023,0.0008300171433447363,8.901352074655e-05,128913
29025,0.0,0.0,11860
29027,0.0,0.0,78421
29029,0.0010648652695856176,0.0001301843724661791,120203
29031,0.0016421927702633642,0.00017018619928231186,293510
29033,0.0,0.0,13529
29035,0.00860162202015237,0.000866864764628343,8138
29037,0.0027767240725286397,0.0003618663045110203,197715
29039,0.0,0.0,16556
29041,0.0,0.0,11193
29043,0.002484918341990629,0.0002962578121721424,133606
29045,0.0,0.0,8606
29047,0.0025223492280630902,0.00030796998719626446,856741
29049,0.0,0.0,27570
29051,0.0011774099003496856,0.00014945361952820567,395784
29053,0.0,0.0,31423
29055,0.0024701424528754375,0.00024701424528754374,41698
29057,0.00087497569511958,8.749756951195801e-05,10286
29059,0.0,0.0,13812
29061,0.0,0.0,7878
29063,0.0,0.0,16501
29065,0.0,0.0,20197
29067,0.0,0.0,12195
29069,0.0012518696754893672,0.0001341288938024322,61508
29071,0.004149047046874274,0.0005124066470195072,301274
29073,0.0046514401574333595,0.0006512016220406703,33538
29075,0.0,0.0,13417
29077,0.0019737970180056115,0.00022403188620158797,1300539
29079,0.0,0.0,18721
29081,0.0,0.0,14816
29083,0.0,0.0,50421
29085,0.0,0.0,7066
29087,0.0018547581680696248,0.0002163884529414562,7009
29089,0.0,0.0,14387
29091,0.0024751994719574458,0.0002475199471957446,103022
29093,0.0,0.0,22075
29095,0.002220329935690501,0.0002520749021496756,3147280
29097,0.0006499594873224962,7.412716953287819e-05,455413
29099,0.0017877227559306994,0.00021048459102446782,387644
29101,0.0,0.0,94168
29103,0.0,0.0,5439
29105,0.020834244239429846,0.002083424423942985,91484
29107,0.0,0.0,55132
29109,0.0007465593352376006,8.048842833030382e-05,61616
29111,0.0,0.0,14634
29113,0.0002523280264343647,2.523280264343647e-05,83225
29115,0.0,0.0,22177
29117,0.0004517987236686056,4.517987236686056e-05,35414
29119,0.0,0.0,40964
29121,0.0,0.0,32969
29123,0.0,0.0,19700
29125,0.0,0.0,6802
29127,0.0005659571027616397,5.659571027616397e-05,86579
29129,0.0,0.0,5172
29131,0.000573078065967653,8.596170989514794e-05,47114
29133,0.006738607982658687,0.0007394404913371973,21221
29135,0.0,0.0,23268
29137,0.0,0.0,12538
29139,0.0,0.0,17532
29141,0.0,0.0,25519
29143,0.0008866595733900796,0.00010344361689550928,39474
29145,0.004207264939176662,0.0005139427106090669,118129
29147,0.00015165630348592846,2.069903601632267e-05,46157
29149,0.0,0.0,13338
29151,0.0,0.0,19231
29153,0.0,0.0,8168
29155,0.002793380901776226,0.0002914832245331714,32935
29157,0.0030865830643596664,0.0003086583064359667,56697
29159,0.0,0.0,130034
29161,0.00020418059773869989,2.7867892394065795e-05,117543
29163,0.0,0.0,32666
29165,0.00019906604845599396,2.7701946947486622e-05,361689
29167,0.0,0.0,50754
29169,0.0,0.0,99307
29171,0.0,0.0,4560
29173,0.0,0.0,17721
29175,0.0,0.0,56211
29177,0.0,0.0,25989
29179,0.0,0.0,11374
29181,0.004859769307336495,0.0004931627889646509,17079
29183,0.0022885884839465003,0.00025020263455083385,1228268
29185,0.0,0.0,10656
29186,0.005327434731135896,0.0007458408623590254,32098
29187,0.0,0.0,165795
29189,0.002905354929931574,0.0003245040584400601,5266138
29195,0.001654605622022619,0.00024819084330339285,54998
29197,0.0,0.0,3169
29199,0.0,0.0,5883
29201,0.00401635752884475,0.0004125133878584295,109552
29203,0.012558081125204068,0.0012723619467309032,7963
29205,0.003653212153613116,0.0005479818230419674,11223
29207,0.002128546979045318,0.00024077989194268263,69531
29209,0.0,0.0,37983
29211,0.0,0.0,8946
29213,0.000568477694844645,5.922277945364216e-05,230440
29215,0.002315599231898791,0.00023155992318987914,35412
29217,0.0,0.0,41406
29219,0.0,0.0,42927
29221,0.00030224670047351984,3.0224670047351984e-05,29777
29223,0.002346548104236137,0.0002346548104236137,16194
29225,0.00300744701164789,0.00035086881802558716,41896
29227,0.0,0.0,1598
29229,0.00024108003857280618,2.4108003857280618e-05,24888
29510,0.0031051127967687913,0.0003598950239186608,1776425
29999,0.00022258237286720874,2.390011686738335e-05,718835
30000,0.003751654431558804,0.00043998697623353266,4141906
30001,0.0010587612493382743,0.00013763896241397565,24557
30003,0.0,0.0,24332
30005,0.002176041780002176,0.000272005222500272,9191
30007,0.0,0.0,7483
30009,0.0,0.0,19660
30011,0.0,0.0,985
30013,0.0004620395100127342,5.415503742019175e-05,266211
30015,0.002886836027713626,0.00036085450346420324,6928
30017,0.0,0.0,32591
30019,0.0,0.0,2401
30021,0.0,0.0,20897
30023,0.0,0.0,15267
30025,0.0,0.0,6987
30027,0.0,0.0,30232
30029,0.0020869495130930896,0.0002480899406456697,347397
30031,0.0028459710948327064,0.0003475274541004393,444488
30033,0.0,0.0,1274
30035,0.0,0.0,23608
30037,0.0,0.0,749
30039,0.008926527809567406,0.0008926527809567406,4369
30041,0.0004366812227074236,5.458515283842795e-05,41220
30043,0.0,0.0,16803
30045,0.0,0.0,2572
30047,0.0016324492500336093,0.0001953177514451977,52069
30049,0.0003681708902003954,3.95170088815091e-05,271613
30051,0.0,0.0,2049
30053,0.0,0.0,38655
30055,0.0,0.0,2117
30057,0.0,0.0,22388
30059,0.0,0.0,3385
30061,0.0,0.0,6923
30063,0.0014224844027743893,0.0001563176227157686,459056
30065,0.0,0.0,6565
30067,0.0002308882270093048,2.3088822700930482e-05,43311
30069,0.0,0.0,264
30071,0.0,0.0,7352
30073,0.0006045949214026602,7.557436517533252e-05,9924
30075,0.0,0.0,2158
30077,0.006395523133806336,0.0006395523133806337,10007
30079,0.0,0.0,961
30081,0.0011283822682786413,0.00014660950376623952,86850
30083,0.0006974810204683854,9.299746939578471e-05,37277
30085,0.0,0.0,19632
30087,0.0,0.0,23809
30089,0.0016547729858310063,0.00016547729858310066,19338
30091,0.0,0.0,8891
30093,0.0004522158577027434,5.63063063063063e-05,106144
30095,0.0,0.0,16022
30097,0.0,0.0,7876
30099,0.0,0.0,9644
30101,0.0,0.0,11463
30103,0.016766467065868262,0.002095808383233533,835
30105,0.0,0.0,19902
30107,0.0,0.0,2600
30109,0.0,0.0,837
30111,0.0007298145092564051,8.404915614213722e-05,661812
30999,0.0,0.0,56437
31000,0.006877832769664589,0.0008761615552901093,8751594
31001,0.0,0.0,102633
31003,0.004797178130511464,0.0006678424456202233,14175
31005,0.0,0.0,164
31007,0.0,0.0,228
31009,0.0,0.0,567
31011,0.0,0.0,14244
31013,0.0,0.0,23941
31015,0.0,0.0,3226
31017,0.0,0.0,7124
31019,0.0007090721567694077,7.512198024515054e-05,201672
31021,0.002495609575746372,0.0003509450965893336,10819
31023,0.0,0.0,14449
31025,0.004241807252278456,0.000538383228173804,41256
31027,0.003584804708400214,0.0005377207062600321,18690
31029,0.0,0.0,11649
31031,0.0,0.0,14979
31033,0.00023643855975140175,2.3643855975140178e-05,29606
31035,0.0016563146997929607,0.0002484472049689441,14490
31037,0.008348693483682099,0.0012523040225523147,27669
31039,0.0017316382987709591,0.00020202446818994523,23677
31041,0.0005767991042649204,6.729322883090737e-05,29473
31043,0.0,0.0,75654
31045,0.0,0.0,21409
31047,0.002213562377392503,0.0002635338964271682,75444
31049,0.0,0.0,3184
31051,0.0,0.0,7109
31053,0.00029205607476635517,3.2682465509568314e-05,119840
31055,0.003289658117824098,0.0004333160473875816,2889358
31057,0.0031120331950207467,0.0003630705394190871,2892
31059,0.002001077503270992,0.0002668103337694656,12993
31061,0.0038353362311429303,0.00044745589363334184,3911
31063,0.0,0.0,4242
31065,0.0,0.0,11986
31067,0.00112461843303165,0.00016869276495474748,56019
31069,0.0,0.0,2686
31071,0.0,0.0,3745
31073,0.0,0.0,1484
31075,0.0,0.0,1303
31077,0.0,0.0,3776
31079,0.004028589477197151,0.0004635129247268253,251701
31081,0.0011739640853950172,0.00013696247662941865,22999
31083,0.0,0.0,5006
31085,0.0,0.0,1011
31087,0.0,0.0,3336
31089,0.0018768642960083118,0.00020779568991520595,29837
31091,0.0,0.0,962
31093,0.0006394543323031014,7.460300543536183e-05,9383
31095,0.0,0.0,18723
31097,0.0,0.0,6011
31099,0.0,0.0,11960
31101,0.0,0.0,21717
31103,0.0,0.0,633
31105,0.0,0.0,6879
31107,0.001683044682121722,0.0002524567023182583,18419
31109,0.0013941271812249287,0.00017136813879700864,1292565
31111,0.0002823183986900426,3.29371465138383e-05,106263
31113,0.0,0.0,590
31115,0.0,0.0,405
31117,0.0,0.0,139
31119,0.0,0.0,155494
31121,0.0009850723649314239,0.00011492510924199944,13197
31123,0.0021825651559892155,0.0002546326015320751,7789
31125,0.0,0.0,5786
31127,0.0,0.0,12406
31129,0.0,0.0,8150
31131,0.0,0.0,39012
31133,0.0,0.0,3901
31135,0.0022686760654675093,0.00026467887430454273,6171
31137,0.0,0.0,27530
31139,0.0012650692067271915,0.00012650692067271916,13438
31141,0.006609016928638543,0.000847175220114879,125586
31143,0.0,0.0,7853
31145,0.0,0.0,33541
31147,0.0,0.0,15731
31149,0.0,0.0,2086
31151,0.0002958579881656805,3.451676528599605e-05,43940
31153,0.0007775190010664137,8.621052796971821e-05,560758
31155,0.00032652576585134174,3.809467268265653e-05,33688
31157,0.00012005186240455877,1.4006050613865188e-05,124946
31159,0.0,0.0,40100
31161,0.0,0.0,11526
31163,0.0,0.0,4187
31165,0.0,0.0,522
31167,0.012270916334661354,0.001840637450199203,6275
31169,0.0005838469023678235,6.811547194291274e-05,15415
31171,0.0,0.0,1024
31173,0.0,0.0,14150
31175,0.003096846846846847,0.0003612987987987988,10656
31177,0.0,0.0,50154
31179,0.0,0.0,23033
31181,0.0,0.0,5984
31183,0.0,0.0,1621
31185,0.00083835370727808,9.7807932515776e-05,51291
31999,0.0,0.0,147362
32000,0.0024090665056036506,0.00028712304952713426,11920800
32001,0.0,0.0,53804
32003,0.0014353927363021574,0.00017452704711650943,8155956
32005,0.000607335426912366,6.0733542691236604e-05,135016
32007,0.0002127546407106005,2.1275464071060052e-05,169209
32009,0.0,0.0,905
32011,0.0011571562884212048,0.00011571562884212048,13827
32013,0.002762081470861095,0.0002762081470861095,47428
32015,0.0,0.0,18927
32017,0.0,0.0,5786
32019,0.005794188441400531,0.0006597558252065808,80598
32021,0.0,0.0,4682
32023,0.002048683181928458,0.0002048683181928458,74194
32027,0.0,0.0,7939
32029,0.0,0.0,67489
32031,0.0016890400320600627,0.00020334272454838195,1766684
32033,0.0,0.0,21866
32510,0.0013540230674509534,0.0001440907771701494,203837
32999,0.0,0.0,36018
33000,0.0070824710986405835,0.0008438960706062823,5708036
33001,0.0003587144885287148,3.5871448852871486e-05,197929
33003,0.0001698992837046199,2.3462282035399894e-05,147146
33005,0.0006239759578243189,8.245396585535643e-05,235586
33007,0.0034994616212890325,0.00034994616212890325,78012
33009,0.0016760299862525032,0.0002033775291292587,394981
33011,0.00462612765902424,0.000528201527784392,1701423
33013,0.001995944646647987,0.00024072844350166422,630278
33015,0.0035480076696260254,0.00040238785112374725,1241260
33017,0.0017577622312173892,0.00019927618845615289,341912
33019,0.0019073215137197102,0.00019073215137197105,92276
33999,0.0,0.0,165170
34000,0.0053935741136532074,0.0006275945845290325,36454862
34001,0.0012468640316340338,0.0001413209114625805,996901
34003,0.004785587062369089,0.0005645495134560345,3777384
34005,0.0012902736581766427,0.00015819325651448573,1714365
34007,0.0015570042010719977,0.000191908892141943,1725750
34009,0.0007926897043940165,0.00010339696573068593,341874
34011,0.005808596723150262,0.0006552400958256573,424371
34013,0.0025737805568202456,0.00030118075260656806,2747709
34015,0.0012865286500033982,0.0001493661196856196,838691
34017,0.0009889022169238537,0.00012792855305252007,2165027
34019,0.0007009111845399018,8.970913104620258e-05,359532
34021,0.0016992602358456017,0.0001845762107095271,1911420
34023,0.004750832698574384,0.0005267375374601859,3549904
34025,0.0015936254980079682,0.00018949617554929617,2232645
34027,0.0027276826061488745,0.0003194569530177331,2446399
34029,0.0003618129412735959,4.275185718227448e-05,1392985
34031,0.005306708609724407,0.000627656758863332,1389185
34033,0.0026708179933450887,0.0003447724754094039,135539
34035,0.0036032869837634793,0.0004176139843444735,1587717
34037,0.0010196048510995432,0.00012496506347664846,288347
34039,0.0029139891184796762,0.0003306234107329824,1877495
34041,0.000977911181715855,0.00012565697417123064,250534
34999,0.0007547286954058558,8.808161407354723e-05,1030834
35000,0.002580469178439369,0.00029987327336069154,7354089
35001,0.0019029516870355857,0.00021702362759633243,2698965
35003,0.0,0.0,3314
35005,0.0007195129450833283,8.719286250875727e-05,162610
35006,0.0,0.0,49023
35007,0.0,0.0,30397
35009,0.0005215208852817028,6.510653359526385e-05,122718
35011,0.0,0.0,1750
35013,0.0011035672671865196,0.0001306727781664494,535536
35015,0.000819000819000819,9.108723199010478e-05,210012
35017,0.0,0.0,53732
35019,0.0,0.0,8720
35021,0.0,0.0,716
35023,0.0,0.0,9261
35025,0.0,0.0,223405
35027,0.0,0.0,46163
35028,0.0,0.0,73382
35029,0.0010220043800187716,0.00012475211312113892,47945
35031,0.0011112737726080998,0.00015372620521078714,150278
35033,0.0,0.0,2741
35035,0.0,0.0,121576
35037,0.0,0.0,16760
35039,0.0005595736049130562,7.050627421904509e-05,71483
35041,0.0,0.0,33038
35043,0.00029679717139391437,3.075577435855778e-05,232482
35045,0.0014476054636462096,0.00014882042953348167,375793
35047,0.00031000702682594137,4.3917662133675024e-05,48386
35049,0.0005622043316310468,6.917839118245541e-05,489146
35051,0.0036686028737389176,0.0004406797354430285,19626
35053,0.0,0.0,27362
35055,0.0,0.0,80870
35057,0.0,0.0,17499
35059,0.0,0.0,7367
35061,0.0,0.0,94840
35999,0.00011026894014137639,1.2297418075510539e-05,172306
36000,0.004035481582163248,0.00047762369564512656,82933844
36001,0.0004653823508188115,5.847487547241679e-05,1912406
36003,8.974948674512268e-05,8.974948674512269e-06,89137
36005,0.0007932168648668886,9.53949258504058e-05,2564242
36007,0.00048057972772202177,5.933150173394556e-05,659620
36009,0.0014385236637142682,0.00015508046080495795,194644
36011,0.0014622687981913497,0.00019352448243146244,192851
36013,0.0032252197325040154,0.0003759480443626657,390361
36015,0.000493891443426458,4.9389144342645805e-05,261191
36017,9.867285016527702e-05,9.867285016527703e-06,121614
36019,0.004038778777314577,0.0004845896036563776,246114
36021,0.0026154757204895377,0.000276809440750149,162112
36023,0.00031478842904006095,3.90351085370801e-05,120716
36025,0.0009887304902287195,9.887304902287196e-05,99117
36027,0.0005120283451978438,6.097638909041802e-05,925730
36029,0.0032039882700929316,0.0003938060325021883,3933535
36031,0.00029185629725563873,3.505834790204929e-05,109643
36033,0.0005599197726892863,5.5991977268928636e-05,119660
36035,0.0003217742135095666,3.217742135095666e-05,121203
36037,0.00012062449021792825,1.2062449021792825e-05,174094
